time,Reynolds_Number,T_fracture3_in,T_fracture3_out,injection_pressure,m_dot_fracture3_in,m_dot_fracture3_out,m_dot_inlet,m_dot_outlet,mu_fracture3_in,mu_fracture3_out,permeability_fracture3_in,permeability_fracture3_out,pressure_drop_PSI,pressure_drop_fracture3,pressure_in_fracture3,pressure_out_fracture3,production_pressure,rho_fracture3_in,rho_fracture3_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct4:T,jct4:p,jct4:rhoEV,jct4:rhoV,jct4:rhouV,jct4:rhovV,jct4:rhowV,jct4:vel,jct5:T,jct5:p,jct5:rhoEV,jct5:rhoV,jct5:rhouV,jct5:rhovV,jct5:rhowV,jct5:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture3_perf1:T,jct_fracture3_perf1:p,jct_fracture3_perf1:rhoEV,jct_fracture3_perf1:rhoV,jct_fracture3_perf1:rhouV,jct_fracture3_perf1:rhovV,jct_fracture3_perf1:rhowV,jct_fracture3_perf1:vel,jct_fracture3_perf2:T,jct_fracture3_perf2:p,jct_fracture3_perf2:rhoEV,jct_fracture3_perf2:rhoV,jct_fracture3_perf2:rhouV,jct_fracture3_perf2:rhovV,jct_fracture3_perf2:rhowV,jct_fracture3_perf2:vel
19.73049835765,1291.917604237,459.29268722627,453.35317188023,-1111069.7821374,-0.52053384277222,-12.788499833355,5.6826499115122,-18.258211733716,0.0001,0.0001,-2.0602682635878e-12,-5.000512585703e-11,460.82069875188,127.98368155022,27882363.187626,26999948.36151,2066171.3460627,912.86019651949,924.02591279174,0.00071773200235386,422.74547431507,22407623.08585,1542.3307799218,0.0025103275413557,7.993729749699e-05,0,-0.00013078805802287,0.061060708724691,452.62876590259,26826203.086941,1732.2485548171,0.0023547243259205,-1.7245593973029e-05,0,8.8347849707803e-06,0.0082289428176168,456.51225421104,27379050.848549,1755.2002728736,0.0023359500120038,-3.4172046162613e-05,0,1.7506141836196e-05,0.016436666242086,459.36409794116,27774317.526443,218744.08096766,0.2867087661126,-0.018999672840817,-9.4172476437575e-21,-0.022996157808152,0.10404180423563,453.23854194921,29867546.245001,214019.1078699,0.2911754791984,-0.11088904398804,1.3579991345941e-17,-0.56340129461112,1.972041879416,450.47392210184,29467095.913558,1716.9806844063,0.0023720732406376,0.0011424564950068,-1.399105458885e-19,-0.00058575485037336,0.54124274573923,446.60079301475,28903820.248611,1693.4395091299,0.002391335817227,0.0011490946813172,-1.40723545977e-19,-0.00058915846703478,0.54000250638861,416.29821257467,24461573.114752,1494.8561189252,0.0025543264801336,0.00083291868768705,-1.0200307673044e-19,-0.0013652337307578,0.62609656654268,459.32990247626,27883738.302827,218709.00953767,0.28676063693449,2.1905616838107e-07,-2.9899217197663e-23,-0.00010395088625559,0.00036250134668275,453.24880445702,26992303.012229,214305.79265695,0.29035598438954,9.068119578241e-06,-7.3107270367656e-22,-0.0025504976151929,0.0087840921930481
21.269692682386,1291.8860079851,459.33057953568,453.38983185095,-900031.76331758,-0.48261722340762,-12.30457291677,5.6811019641869,-21.417281975728,0.0001,0.0001,-1.9099691271316e-12,-4.8107130013738e-11,430.23615473019,127.99037385181,28034774.533609,27152313.565781,2066336.7382488,912.92023548332,924.08827530433,0.00071771444888063,422.77754881299,22577758.151885,1542.386269414,0.0025105547951288,5.5813246095745e-05,0,-9.1313666342382e-05,0.042628072064992,452.66414564677,26986107.828925,1732.3368469674,0.0023549069490949,-2.2605220838425e-05,0,1.1580531650261e-05,0.010785526725731,456.54759092388,27539443.207355,1755.2880483893,0.0023361338654433,-3.4495302156651e-05,0,1.7671754479806e-05,0.016590847785429,459.39573461333,27935325.469532,218752.17867243,0.28673393348789,-0.017615546611856,-8.7311221885083e-21,-0.021320613298412,0.096453154120786,453.2236064447,29911067.55337,214003.63570617,0.29119737980675,-0.10672510016525,1.3070055300069e-17,-0.54210559580198,1.8973772667314,450.45947675886,29512672.11027,1716.8552459343,0.0023722543272672,0.0011100064185271,-1.3593656939882e-19,-0.00056911712282254,0.52582925136552,446.58694307303,28951840.724742,1693.3132180651,0.0023915215900791,0.0011315170893264,-1.3857093973211e-19,-0.00058014620419452,0.53170084110843,416.26280894707,24512808.52136,1494.5501530861,0.0025546714864466,0.00089702971320409,-1.0985441390822e-19,-0.0014704977987892,0.67425724444659,459.36031469691,28036129.823533,218717.01728011,0.28678416339099,2.0839188006204e-07,-2.7712807854219e-23,-9.6359344623122e-05,0.0003360003175322,453.23296589703,27144915.448675,214279.11133287,0.29040927989071,9.0085800452505e-06,-7.0321986764594e-22,-0.0024539274431563,0.0084499502896831
22.962806439596,1291.8502522446,459.3712270123,453.42845731841,-677877.49052763,-0.45160504556002,-12.268156416268,5.6822154666093,-22.158812924172,0.0001,0.0001,-1.7869856160614e-12,-4.795782548337e-11,398.08312938907,127.99935252813,28198651.107458,27316128.233948,2066804.1059442,912.9849692718,924.15692152741,0.00071769458458032,422.81259714727,22764907.507725,1542.4457386263,0.0025108061236546,7.0682777142067e-05,0,-0.00011564437047451,0.053980581917522,452.70182403596,27158085.906775,1732.4295801635,0.0023551052676711,-1.6379721245542e-05,0,8.391174584396e-06,0.0078145111092389,456.58498279329,27710682.130281,1755.3797988776,0.0023363318321991,-3.0327900376538e-05,0,1.5536801931576e-05,0.014585256781472,459.42764559963,28106234.528814,218759.56154379,0.28676168782097,-0.016483672518199,-8.17009111044e-21,-0.01995060618193,0.090246712438897,453.23535654146,30066730.763211,213997.30604039,0.29123384165785,-0.10641162987903,1.3031666272552e-17,-0.54050281384769,1.8915320360276,450.47096744275,29668665.83787,1716.8004383395,0.0023725532547733,0.0011093239703599,-1.3585300021973e-19,-0.00056876720211117,0.52543974956247,446.5979945097,29107802.530363,1693.2532472158,0.0023918248921664,0.0011342785474548,-1.3890914311056e-19,-0.00058156210117905,0.53293087474182,416.24102072902,24649314.941737,1494.2541772342,0.0025551456143064,0.00091454787188527,-1.119997658183e-19,-0.0014992650359228,0.68731393759591,459.39831384695,28199990.514213,218729.49179717,0.28680614933544,2.0093787716938e-07,-2.5932023238903e-23,-9.0177681438383e-05,0.00031442110120849,453.24448322147,27308748.59375,214271.7934071,0.2904482204475,9.1709108243744e-06,-7.0101357604068e-22,-0.0024466332184591,0.0084237059626604
24.825231572527,1291.8151417341,459.41539326494,453.46977935079,-479344.9784317,-0.29703907100406,-12.097393555601,5.6835877169736,-19.785404117929,0.0001,0.0001,-1.1751834168984e-12,-4.7282407659541e-11,369.34212814211,128.01013685027,28377080.17207,27494482.943411,2067174.7484131,913.05561891716,924.23313892825,0.00071767507874116,422.85194315117,22977552.739867,1542.5100636543,0.0025110944738175,9.4270959310302e-05,0,-0.00015424407096925,0.07198903045876,452.7190407653,27372230.740232,1732.3647803986,0.0023555066842911,2.1126830527017e-06,0,-1.0825270106135e-06,0.001007799095231,456.63225576405,27924483.765383,1755.4979133637,0.0023365759555158,-1.4576912564326e-05,0,7.4677261863625e-06,0.0070095904627562,459.4724163336,28319717.599585,218772.3663939,0.2867932852963,-0.010842138452794,-5.3738002629e-21,-0.01312224166093,0.059352516906375,453.24105126044,30206703.318003,213987.95168406,0.29126975682938,-0.10494234535652,1.2851730808264e-17,-0.53298894049342,1.8650132919089,450.47609012843,29807502.870261,1716.7202864654,0.0023728461781742,0.0010890414535555,-1.3336913652167e-19,-0.00055836806768322,0.51576910605737,446.60227596236,29244762.226689,1693.1666792068,0.0023921202774216,0.0011066898709694,-1.3553051145591e-19,-0.00056741702495404,0.51990438096383,416.21007205705,24761031.029941,1493.9178227853,0.0025556142152656,0.00085437163516666,-1.0463030640462e-19,-0.0014004536792294,0.64191779986897,459.43722771565,28378340.006247,218741.29264567,0.2868316017458,1.3432272187823e-07,-1.70616012147e-23,-5.9344579094913e-05,0.00020689746439734,453.25055754412,27487190.321053,214258.98646062,0.29049477762121,9.2850589664594e-06,-6.9111430161123e-22,-0.0024126008904616,0.0083052052682081
26.87389921875,1291.7844548159,459.46215889746,453.51257373985,-278629.62684584,-0.10531343898676,-11.398968255421,5.6836530643039,-16.072463796085,0.0001,0.0001,-4.1658297464368e-13,-4.4544665730403e-11,340.23485175107,128.02149397213,28566606.642205,27683931.109088,2067202.8567176,913.13094096997,924.31631925456,0.00071765803045326,422.89239310387,23201725.313559,1542.5708100837,0.0025114045077921,9.9432646655115e-05,0,-0.00016269111596152,0.075921870768234,452.7659800149,27604705.301721,1732.4660134742,0.0023557954342755,1.7691932914966e-05,0,-9.0638114898282e-06,0.0084381522465677,456.67874414054,28157336.032069,1755.5967807046,0.0023368673426493,1.8908092440471e-06,0,-9.685875203928e-07,0.00090910505030606,459.52649556015,28552729.257489,218790.1483453,0.28682451227312,-0.0038440217606679,-1.9052439281995e-21,-0.0046523923729335,0.021040749598183,453.21838185849,30239033.97694,213967.74877275,0.29129346705498,-0.098928199481511,1.2115210369231e-17,-0.50225229473093,1.7573428343359,450.45309539083,29838428.024942,1716.5540215755,0.0023730385675577,0.0010195365637189,-1.2485725579328e-19,-0.00052273198386407,0.48281252756764,446.57878516489,29273723.474227,1692.9958264858,0.0023923134208376,0.0010267890210336,-1.2574549492275e-19,-0.00052645051675688,0.48232933461804,416.157391155,24776991.879225,1493.5237846419,0.0025559775368509,0.00074408038063621,-9.112352424989e-20,-0.0012194113932248,0.55888700413227,459.47839752428,28567767.383164,218753.71459825,0.28685873096576,4.7911020228548e-08,-6.0586567921383e-24,-2.1078945465127e-05,7.3482162607874e-05,453.228422098,27676995.013333,214223.97216609,0.29056263010703,9.1625144263433e-06,-6.5098137357471e-22,-0.0022733758751726,0.0078241112367354
29.127433629597,1291.7583409368,459.50964791232,453.55469941848,-52307.656812668,0.054010245478934,-10.268897888666,5.6834066577384,-13.401477033083,0.0001,0.0001,2.1360898709337e-13,-4.0121305713432e-11,307.37896615026,128.03256813623,28760053.778362,27877301.89171,2066991.8795176,913.20829036911,924.40437453755,0.00071764352274267,422.93234205693,23429792.741484,1542.6243390082,0.0025117270166523,9.7991097291262e-05,0,-0.00016033201026741,0.074811414332752,452.81385474062,27833845.585912,1732.5756312947,0.0023560716138594,2.8570930977047e-05,0,-1.4637201130421e-05,0.013625271102593,456.72666215719,28386729.989382,1755.7069080898,0.0023371434952584,1.4691101330631e-05,0,-7.5260195218404e-06,0.0070627447703136,459.57461032743,28782318.107019,218803.91192332,0.28685850038497,0.0019715715341415,9.7706893647951e-22,0.0023857716894515,0.010789277979794,453.1725298853,30178150.597355,213939.19204638,0.29130572398682,-0.089185074773464,1.0922021704322e-17,-0.45250968230114,1.5832668288952,450.40740250924,29777027.810392,1716.3224158455,0.0023731378095312,0.00091531047444606,-1.1209321660467e-19,-0.00046929366645177,0.43343701158463,446.53323190327,29211779.066481,1692.7622351356,0.0023924134832033,0.00091746516369691,-1.1235718972068e-19,-0.0004703984367292,0.43095692808888,416.09030047551,24720338.818552,1493.1008697858,0.0025562483387119,0.00064367178650468,-7.8827030917902e-20,-0.0010546578980891,0.48335025755571,459.52649139417,28761131.817711,218770.82181519,0.28688263047754,-2.6084418787375e-08,3.0820227958224e-24,1.07262803983e-05,3.7389200234073e-05,453.18278494699,27870942.883828,214170.95822746,0.29064673263989,8.8405558689278e-06,-5.8610333714426e-22,-0.0020480585908064,0.0070466220366023
31.606321481528,1291.7343013722,459.55683108433,453.59511110285,188253.70090008,0.22959135479637,-9.1283793951347,5.6837486001164,-12.536512495338,0.0001,0.0001,9.0787395584088e-13,-3.5658709798769e-11,272.46332167688,128.04326029454,28953526.27879,28070700.672435,2066818.7781687,913.28625410228,924.49593201058,0.00071763016742898,422.97250457208,23665930.153644,1542.6715211727,0.0025120679999154,0.00010536642240036,0,-0.00017240187444247,0.080432022414673,452.86157394902,28067249.904287,1732.6810051722,0.0023563583175273,4.3267232462042e-05,0,-2.2165886172983e-05,0.020631245095498,456.77512602765,28620050.249466,1755.8173517722,0.0023374257187632,2.9923623573553e-05,0,-1.5329660344784e-05,0.014384091305518,459.60836539062,29015621.29207,218806.87957031,0.28690248046587,0.00838071566384,4.1533938889533e-21,0.010141700020414,0.045856645385158,453.12733698012,30114934.434076,213911.36207267,0.29131689996876,-0.079337212606227,9.7160064065504e-18,-0.4022955343543,1.4075531155276,450.36260878752,29714272.097948,1716.097414389,0.0023732292093397,0.00081509362597705,-9.9820156995257e-20,-0.00041791087812482,0.38596534742725,446.48884760361,29149779.371146,1692.535986723,0.0023925071735668,0.00081911257936026,-1.0031244950901e-19,-0.00041997156011366,0.38474312841559,416.02612526077,24670262.275609,1492.6920592794,0.0025565177203031,0.00058723850674616,-7.1915954901508e-20,-0.0009620881783834,0.44089193715526,459.5872907339,28954513.259151,218797.18952049,0.28689859808643,-1.1127471427307e-07,1.3153398575563e-23,4.5766552181819e-05,0.00015952217180919,453.13732839234,28064924.222012,214118.05648266,0.29073074570799,8.5116801860754e-06,-5.206072154003e-22,-0.0018206187526731,0.0062622845232804
34.333098118652,1291.710433204,459.60412560216,453.63432573846,429426.86845541,0.45158165950847,-8.2486923612761,5.6842995709941,-12.310914539315,0.0001,0.0001,1.7853855374614e-12,-3.2216292024082e-11,237.48538421083,128.05405816171,29148722.951952,28265822.897058,2066827.9923735,913.36551074866,924.59146264791,0.00071761690733558,423.01278269308,23911307.872841,1542.7105386221,0.0025124309052898,0.0001171470536143,0,-0.00019168181904011,0.089413382822986,452.91106445292,28312819.754894,1732.7876003616,0.0023566636248347,6.277309540343e-05,0,-3.2158706198358e-05,0.029928393139892,456.82538747879,28865610.834915,1755.9292166861,0.0023377264953757,4.9580341701616e-05,0,-2.5399744674428e-05,0.02382989846701,459.6457015326,29261172.257525,218811.32966479,0.28694763305803,0.016484123043206,8.1691540775166e-21,0.019947118706613,0.090179862650739,453.09846214459,30112129.893539,213889.91691796,0.29133467169293,-0.071731605086418,8.7845881021599e-18,-0.36355741964298,1.2719610368282,450.33398346423,29712053.626874,1715.9231225476,0.0023733749494944,0.00073928405339641,-9.0536130559392e-20,-0.00037904207101317,0.35004627941601,446.46037165245,29148312.882826,1692.3590895997,0.0023926563620483,0.0007467861378598,-9.1455023192001e-20,-0.00038288862127577,0.35074898959393,415.97375218734,24672991.392368,1492.3135989865,0.0025568464079523,0.00055563843670096,-6.8046079686978e-20,-0.0009102620167255,0.41709499803387,459.66141243139,29149595.155154,218833.10899977,0.28690671988536,-2.2328132387182e-07,2.5877818390891e-23,9.0058663803411e-05,0.00031389623996355,453.10806281103,28260495.822404,214077.10742607,0.29080483365447,8.3033662150487e-06,-4.7005198563327e-22,-0.0016451761596565,0.0056573925983352
37.332552419488,1291.6872551828,459.6521936636,453.67307595183,673121.13454342,0.68600133002798,-7.5250132955263,5.684683071689,-11.372557636979,0.0001,0.0001,2.7117103718805e-12,-2.9384072321202e-11,202.15535821776,128.06544061283,29348246.567502,28465268.033512,2066930.7445612,913.44705360221,924.691810091,0.00071760403065709,423.05207498097,24161928.743435,1542.7376736153,0.0025128124613255,0.00012654870765185,0,-0.00020706899819972,0.096575865917974,452.96091437477,28565263.571245,1732.8910308635,0.0023569827470679,8.244211748285e-05,0,-4.2235117200736e-05,0.039300682568488,456.87595307245,29118208.314125,1756.0375827739,0.0023380416364215,6.9950233249906e-05,0,-3.5835144478999e-05,0.033615790948415,459.6901538331,29513867.478162,218820.31206295,0.2869903271242,0.025041520272962,1.2409625645715e-20,0.030300943863476,0.13697098999902,453.08016124083,30148749.203942,213872.57959517,0.29135679637414,-0.065468543878278,8.0175843014299e-18,-0.33168464676737,1.1603781665721,450.31568524388,29748741.023307,1715.7810206691,0.0023735559536193,0.00067505479454528,-8.2670290009549e-20,-0.00034611060465308,0.31960973022521,446.44186394181,29184961.088033,1692.2129548161,0.0023928407586688,0.00068275348691935,-8.3613292551425e-20,-0.0003500580332917,0.32064953907405,415.92781856002,24705071.286822,1491.9510826723,0.0025572088343829,0.00051168272395336,-6.266305838278e-20,-0.00083818221664663,0.38402132621682,459.74516312365,29348997.6935,218875.64432551,0.28691003415445,-3.4759185599195e-07,3.9308378682527e-23,0.0001368243466099,0.00047689091295735,453.08966870222,28460310.604728,214043.87907766,0.29087315187118,8.1680135752764e-06,-4.2844367863032e-22,-0.0015008545236356,0.0051599012833235
40.631952150408,1291.6664027532,459.70075457287,453.71120388795,922067.98901939,0.91406011998026,-6.7254542189385,5.6850324916445,-9.6775991065812,0.0001,0.0001,3.6125433954482e-12,-2.6256502764077e-11,166.05572141216,128.0773355702,29551096.404159,28668035.857473,2066979.8149695,913.53055139148,924.7963959439,0.00071759244597398,423.08969603996,24415364.786396,1542.750552724,0.0025132107802504,0.00013495958916931,0,-0.00022083510040752,0.10297952743358,453.00983929315,28819613.175382,1732.9874226661,0.0023573109791446,0.00010129583935447,0,-5.1893689898836e-05,0.048281610747431,456.92535288837,29372691.551353,1756.1376235731,0.0023383669574586,8.9645644540039e-05,0,-4.5925017836204e-05,0.043074770004511,459.73505270291,29768449.345005,218829.45537793,0.28703325999675,0.033366961652337,1.6534886228829e-20,0.040373183584144,0.18247704278438,453.05921513732,30171604.735134,213854.59506647,0.29137673107999,-0.058542173377676,7.1693485074501e-18,-0.29646499455967,1.037110290969,450.294691228,29771326.913489,1715.6336698201,0.0023737186781084,0.00060217406099095,-7.3744958017574e-20,-0.00030874348261813,0.28508424131932,446.42058576146,29207107.805936,1692.0614830549,0.0023930063042409,0.00060740870134184,-7.4386227886879e-20,-0.00031142770435617,0.28524476375178,415.88007194047,24722553.018008,1491.5904526175,0.002557546055662,0.00044637036953725,-5.4664561373743e-20,-0.00073110360317112,0.33492938587539,459.81221631519,29551729.670512,218905.71417031,0.28692469399038,-4.7686980124437e-07,5.2366290660567e-23,0.00018231939441755,0.0006354281171304,453.06887654678,28663486.820304,214008.519896,0.29094396629552,7.99501214528e-06,-3.8249597831841e-22,-0.0013414097070758,0.0046106250275855
44.26129185442,1291.6485737721,459.74880069211,453.74801291254,1173154.9212484,1.1486802219515,-5.8050275710439,5.6854581286345,-8.0212395515941,0.0001,0.0001,4.5389643541794e-12,-2.2658370216635e-11,129.63487821529,128.0893147586,29753693.884465,28870550.744332,2066954.3270268,913.61483063919,924.90342525662,0.00071758254098447,423.12519739637,24670591.77467,1542.7470684367,0.0025136260139866,0.00014447871980457,0,-0.00023641561028731,0.11022625232413,453.05766197197,29075301.481198,1733.0761478601,0.0023576479432212,0.00012095638398118,0,-6.1965708352667e-05,0.057644356543908,456.97322166706,29628459.145163,1756.2276191196,0.0023387029609781,0.00011001774181429,0,-5.6361422244754e-05,0.052855953042819,459.77735032688,30024278.138664,218836.59835833,0.28707815618348,0.041932170374334,2.0778672393059e-20,0.050734526542163,0.22927624890867,453.03292009512,30166993.054549,213835.26775704,0.29139233877919,-0.05055994044242,6.1918068948162e-18,-0.25591445324251,0.89522292829173,450.26845053455,29766575.745131,1715.4760335365,0.0023738460608919,0.00051891394685582,-6.3548505517438e-20,-0.000266054594434,0.24565360150723,446.39417340922,29202170.272293,1691.900313408,0.0023931364132599,0.00052224296058388,-6.3956475621888e-20,-0.00026776202339185,0.2452368255341,415.83038644338,24717610.443126,1491.2388713913,0.0025578393067109,0.00037780209140559,-4.626736641599e-20,-0.00061871569677341,0.28342039011935,459.83992298758,29754205.803627,218907.16029566,0.28696383041746,-6.1884764833781e-07,6.5799203977424e-23,0.0002291356564698,0.00079848562038006,453.04266901901,28866471.896466,213969.1122178,0.29101821175359,7.7583642826197e-06,-3.2962555934724e-22,-0.0011578535166497,0.0039787183846663
48.253565528833,1291.6334074661,459.79551690647,453.78311190813,1422833.3708982,1.3953862378112,-4.8798717876201,5.68591420226,-6.7627035955458,0.0001,0.0001,5.5127950622297e-12,-1.9043291039508e-11,93.41798799074,128.10116049854,29953316.361896,29070091.548409,2066926.5602055,913.69909583698,925.0112496547,0.00071757411525893,423.15779475606,24925322.477459,1542.7240165733,0.002514057213764,0.00015461013255574,0,-0.00025299890019383,0.11793718095556,453.10393318362,29330753.72292,1733.1557201709,0.0023579923693372,0.00014168165593252,0,-7.2583203850698e-05,0.067511562620194,457.01890532867,29883998.964065,1756.3048203184,0.0023390495603001,0.00013146183820905,0,-6.7346991673361e-05,0.063148985036402,459.81645715269,30279881.341885,218841.44750434,0.28712497367054,0.050938872359006,2.524090038018e-20,0.061628888110408,0.27846947678403,453.00779283977,30158330.114655,213817.21530169,0.29140605108383,-0.042527160498123,5.2080750627416e-18,-0.2151481702563,0.75259574461458,450.24343406783,29757993.198032,1715.3290024205,0.0023739581709216,0.0004363096737457,-5.343238953474e-20,-0.00022370180196009,0.20653894874607,446.36900406923,29193703.924026,1691.7498321759,0.0023932516673174,0.00043925319637098,-5.3793133666545e-20,-0.00022521167257926,0.20625620306634,415.78405385751,24711028.157216,1490.9129796758,0.0025581079054834,0.00031873535642022,-3.9033754854238e-20,-0.00052192501740734,0.23906486418864,459.85269501998,29953700.685069,218898.01005852,0.28701145235761,-7.7802873416997e-07,7.992567515492e-23,0.00027837244719076,0.00096990392601424,453.01745326405,29066485.370167,213930.72764372,0.29109098795089,7.5080268572153e-06,-2.7650183552956e-22,-0.00097334117195703,0.0033438689929114
52.645066570688,1291.620664959,459.84052520076,453.81652807921,1668795.2659698,1.6460606583517,-4.0182298816483,5.6863716703058,-5.6338577543875,0.0001,0.0001,6.5019469840997e-12,-1.5677542321925e-11,57.744653981542,128.11293391796,30148800.256474,29265494.268264,2066929.9202089,913.78306676058,925.11876849393,0.00071756703608836,423.18655585837,25176647.78561,1542.6777699225,0.0025145027887889,0.00016471883665316,0,-0.00026954565881077,0.12562764072311,453.14783079507,29582932.186294,1733.2235390655,0.0023583415792943,0.00016267934602577,0,-8.3340176196751e-05,0.077505502190948,457.06137845899,30136284.592349,1756.3654161192,0.0023394051327732,0.00015322496996025,0,-7.8496220481151e-05,0.07359195666774,459.85222098336,30532244.825546,218844.17006126,0.2871729680566,0.060090745806322,2.9774732903397e-20,0.072697740502297,0.32843572721938,452.98767598316,30159811.734962,213801.9420994,0.29141941134877,-0.03503730819341,4.2908326474636e-18,-0.17717402068906,0.61974328394157,450.22339328721,29759571.540182,1715.2043956483,0.0023740674816532,0.00035953586821108,-4.4030293516629e-20,-0.00018433842438803,0.17018808036845,446.3486861711,29195393.035979,1691.6212812578,0.002393364536683,0.00036233393675352,-4.4373247281907e-20,-0.00018577391293816,0.17012986891287,415.7437214108,24713254.980736,1490.6210530649,0.0025583616342204,0.00026485434936744,-3.243522410921e-20,-0.00043365103265031,0.19861729538806,459.8761065015,30149054.986163,218896.99613965,0.28705127663273,-9.52574200014e-07,9.4257766445396e-23,0.00032839585667344,0.0011440368497346,452.99723224078,29262328.347033,213896.48636414,0.2911593821319,7.2726258634875e-06,-2.270082004612e-22,-0.00080148889078652,0.0027528629843884
57.475717716728,1291.6106569907,459.88343194391,453.84831228276,1908654.9539599,1.8941030221408,-3.1938843969381,5.6868331180819,-4.4199332939597,0.0001,0.0001,7.480349308406e-12,-1.2458706308877e-11,22.957325872228,128.1246474945,30338867.802016,29455481.051685,2066939.8577247,913.86639332012,925.22473088787,0.00071756147610593,423.21059874927,25421977.138753,1542.6047330018,0.0025149616356915,0.00017471740950695,0,-0.00028591277275616,0.13323088715949,453.1885961151,29829091.683212,1733.2771545109,0.0023586932384182,0.00018344834933358,0,-9.3980153549766e-05,0.087387485445241,457.09977099169,30382552.90041,1756.4063171708,0.0023397678625735,0.00017475577485466,0,-8.9526628568055e-05,0.08391996971714,459.88493693703,30778593.078777,218845.23676215,0.28722118241514,0.069146813307525,3.426078741524e-20,0.08364962122007,0.37785857447591,452.97100766856,30164259.050567,213788.97377287,0.29143139306449,-0.027863978775189,3.4123531255598e-18,-0.14083773821194,0.49262931976991,450.20676455428,29764042.042053,1715.0984495797,0.0023741654765958,0.00028572750273799,-3.4991334831197e-20,-0.00014649567295289,0.1352448851105,446.33163393162,29199871.921607,1691.5108460151,0.0023934663918414,0.00028787857197109,-3.5255101339817e-20,-0.0001475994327278,0.13516440468428,415.7085793437,24717387.177153,1490.3643933184,0.002558588223763,0.00020996250356094,-2.5712880028729e-20,-0.00034373962441986,0.15742733898975,459.90500339289,30338994.323842,218900.48364223,0.28708616385505,-1.1418552745534e-06,1.0842982329843e-22,0.00037788858532967,0.0013162957956847,452.98057112044,29452736.359436,213865.43838523,0.2912239561979,7.0368328204366e-06,-1.7966676130241e-22,-0.0006370718298764,0.0021877001466029
62.789433977372,1291.6037687007,459.92362169804,453.878404155,2139768.7527938,2.1373674570373,-2.3846567476345,5.6872945291037,-3.2059748512059,0.0001,0.0001,8.4395522809465e-12,-9.3002018379649e-12,10.563137588166,128.13617261283,30521453.062716,29637986.849636,2066938.6145668,913.94846758508,925.32740552806,0.00071755764927817,423.22900473236,25658767.244172,1542.5010035516,0.0025154329903301,0.00018455261532741,0,-0.00030201307204717,0.14070628491952,453.22549169506,30066693.14534,1733.3140792967,0.0023590453768321,0.00020382436054431,0,-0.000104418379531,0.097079243269312,457.13339251245,30620259.114548,1756.4253359977,0.0023401355137653,0.00019587525551878,0,-0.00010034588862692,0.094047007178067,459.91490353017,31016376.254373,218845.09978952,0.2872687207444,0.078028714232979,3.8660260783611e-20,0.094389814568259,0.42631158762802,452.95641406742,30164614.639122,213777.96593263,0.29144088316139,-0.020814877163544,2.5490870887832e-18,-0.10516222878139,0.36783581542584,450.19221084787,29764414.212509,1715.0085711476,0.0023742430861338,0.00021318644618868,-2.6107655584142e-20,-0.00010930283414151,0.10090530654482,446.31652154142,29200258.216138,1691.4159384148,0.0023935483335999,0.00021458439856238,-2.6279189456465e-20,-0.00011002044032925,0.10074795693801,415.67835627417,24717935.181376,1490.1467187258,0.0025587756215459,0.00015538918052484,-1.9029560112848e-20,-0.00025436859392567,0.11649157180582,459.9310802464,30521453.84421,218902.61319876,0.28712072315408,-1.3474891907654e-06,1.2231173545341e-22,0.00042642777117745,0.0014851937383167,452.96604809991,29635655.700784,213836.71908362,0.29128504151489,6.7859896898377e-06,-1.3319631792331e-22,-0.00047566482749789,0.0016331536564084
