time,Reynolds_Number,T_fracture1_in,T_fracture1_out,T_fracture2_in,T_fracture2_out,injection_pressure,m_dot_fracture1_in,m_dot_fracture1_out,m_dot_fracture2_in,m_dot_fracture2_out,m_dot_inlet,m_dot_outlet,mu_fracture1_in,mu_fracture1_out,mu_fracture2_in,mu_fracture2_out,permeability_fracture1_in,permeability_fracture1_out,permeability_fracture2_in,permeability_fracture2_out,pressure_drop_PSI,pressure_drop_fracture1,pressure_drop_fracture2,pressure_in_fracture1,pressure_in_fracture2,pressure_out_fracture1,pressure_out_fracture2,production_pressure,rho_fracture1_in,rho_fracture1_out,rho_fracture2_in,rho_fracture2_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture1_perf1:T,jct_fracture1_perf1:p,jct_fracture1_perf1:rhoEV,jct_fracture1_perf1:rhoV,jct_fracture1_perf1:rhouV,jct_fracture1_perf1:rhovV,jct_fracture1_perf1:rhowV,jct_fracture1_perf1:vel,jct_fracture1_perf2:T,jct_fracture1_perf2:p,jct_fracture1_perf2:rhoEV,jct_fracture1_perf2:rhoV,jct_fracture1_perf2:rhouV,jct_fracture1_perf2:rhovV,jct_fracture1_perf2:rhowV,jct_fracture1_perf2:vel,jct_fracture2_perf1:T,jct_fracture2_perf1:p,jct_fracture2_perf1:rhoEV,jct_fracture2_perf1:rhoV,jct_fracture2_perf1:rhouV,jct_fracture2_perf1:rhovV,jct_fracture2_perf1:rhowV,jct_fracture2_perf1:vel,jct_fracture2_perf2:T,jct_fracture2_perf2:p,jct_fracture2_perf2:rhoEV,jct_fracture2_perf2:rhoV,jct_fracture2_perf2:rhouV,jct_fracture2_perf2:rhovV,jct_fracture2_perf2:rhowV,jct_fracture2_perf2:vel
0,0,451.90602820825,445.77280032058,455.74963500071,449.62662816903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.44714285714,19456240.594524,1543.1614114884,0.0025048486543138,0,0,0,0,451.98429542429,23877754.34345,1730.674429786,0.0023513108126421,0,0,0,0,455.82787621136,24453112.623381,1753.3674819909,0.0023327945081026,0,0,0,0,449.54838695839,23513115.174233,1716.1011843255,0.0023632096273974,0,0,0,0,445.69453310453,22936219.085064,1692.7348028575,0.0023823004225633,0,0,0,0,416.16142857143,18515311.2997,1499.9750757345,0.0025403351374481,0,0,0,0,451.92143832857,23868345.057557,213617.31578124,0.29032299281954,0,0,0,0,445.75739020026,22945628.370957,209027.03745434,0.29407239505059,0,0,0,0,455.76501943999,24443703.386043,216419.66641961,0.28803639583962,0,0,0,0,449.61124372976,23522524.411572,211911.0033419,0.29171616875849,0,0,0,0
0.1,1293.8194989766,451.90264899394,445.7756576568,455.74533567349,449.63035016352,-229333.7835536,0.029019078641742,0.044123476300101,-0.022596841800966,0.10546090063488,2.7814561191694,-46.457079196057,0.0001,0.0001,0.0001,0.0001,1.0971761452869e-13,1.6470736842594e-13,-8.6783386790672e-14,3.9993467520358e-13,309.55960990698,129.57103237056,128.35846964075,23852708.283581,24424575.038891,22959349.07861,23539576.144527,1905000.7350345,924.15109752835,936.0357019074,916.87080262397,928.537415831,0.00071878861054255,422.15382600593,19484881.163834,1541.1021779287,0.0025066594691338,3.9323191783307e-05,0,-6.4333002824545e-05,0.030079579067449,451.99054701572,23869436.808718,1730.7189949196,0.0023512591903335,-1.6861935388889e-05,0,1.0296208313258e-05,0.0084027071208565,455.82176337671,24429514.759995,1753.349202073,0.0023327720565329,-6.8535984305583e-06,0,-8.2791734547321e-06,0.0046073345930764,449.54665181346,23505559.952456,1716.0966563585,0.0023632013043658,7.4607853723788e-06,-8.9622402046783e-22,3.7711974852568e-05,0.016267296990704,445.70162081199,22939131.754072,1692.7765880916,0.0023822693215274,-1.0113858253305e-05,1.240172556467e-21,1.5743735237829e-05,0.0078548792195302,415.88080331679,18549766.775402,1497.9392550897,0.0025421352830146,5.5011036850762e-05,-6.7369089310423e-21,-9.003474435242e-05,0.041504682501743,451.91776662792,23853793.610098,213615.99203723,0.29032122544029,7.1007920482912e-09,0,5.7889181632872e-06,1.9939715084512e-05,445.76080693995,22958255.473219,209028.37022958,0.29407377095881,1.080160349971e-08,0,8.8061941341635e-06,2.9945549819104e-05,455.76030648155,24425673.603512,216417.9106925,0.28803430501374,-1.5508756226994e-08,0,-4.5111248890981e-06,1.5661855095739e-05,449.61600682163,23538527.261072,211913.01117791,0.29171763936361,7.233379754776e-08,0,2.1043092314917e-05,7.2135564654307e-05
0.21,1293.6807377476,451.9022707894,445.77600246472,455.74482957952,449.63074772229,-756506.99264765,-0.0023845585802845,0.051251955473548,-0.089918094383725,0.14635027953218,2.9283949974488,-59.291555099937,0.0001,0.0001,0.0001,0.0001,-9.0448075430169e-15,1.9193396056858e-13,-3.4672574669708e-13,5.5723789834037e-13,416.23935172096,129.1545148083,127.84234869443,23851214.224198,24422592.263119,22960726.801534,23541151.890979,2113357.1237974,924.1505223951,936.03623853648,916.87004618034,928.53802431669,0.00071871152097088,422.15148837787,19534286.354262,1541.0373495374,0.0025067948252819,9.6130094515756e-05,0,-0.00015728666190587,0.073534893375151,451.98944262325,23860777.698436,1730.7191745309,0.0023512450501943,-2.9895398596572e-05,0,-8.8708977042805e-07,0.01272030623059,455.81725772237,24412270.616242,1753.3356136665,0.0023327558477148,-2.6593146513916e-05,0,-3.2125164009789e-05,0.017877557105025,449.54488405084,23498085.431446,1716.0918630078,0.0023631933390696,1.0348291217094e-05,-1.2430844468195e-21,5.2306009586756e-05,0.022562624552573,445.70291221739,22938984.166439,1692.7847663031,0.0023822620752944,-1.6411871810599e-05,2.0113626895878e-21,1.8342859910558e-05,0.010331864418563,415.88378255006,18605354.518185,1497.9033913641,0.0025422558091348,0.0001288786273297,-1.5783079895486e-20,-0.00021096120084149,0.09724164006057,451.91739382993,23852330.924716,213615.85618589,0.29032105017808,-5.6617001536367e-10,0,-4.7513569865172e-07,1.6365883069217e-06,445.76146161823,22959623.522215,209028.73365944,0.29407373233807,1.2561921035637e-08,0,1.0226539173578e-05,3.4775451746673e-05,455.75956517129,24423744.175224,216417.54804394,0.28803423102078,-6.1669817251214e-08,0,-1.7941531037181e-05,6.2289947139516e-05,449.61745159706,23540106.988586,211913.94730594,0.29171715220959,1.003769639335e-07,0,2.9205406208404e-05,0.00010011608327116
0.331,1293.6810632592,451.90259856001,445.77565438233,455.74519334073,449.63026608675,-1308182.5272489,-0.041357767248945,0.045361390846041,-0.14012177369652,0.15061080404793,2.8574292278587,-69.524453039793,0.0001,0.0001,0.0001,0.0001,-1.5640221875923e-13,1.6936463135269e-13,-5.3827863062619e-13,5.7130277250153e-13,487.98914297525,129.54327408326,128.32520595427,23852504.548987,24424013.223351,22959336.730324,23539243.673617,2056378.091177,924.15101677171,936.03569748408,916.87058613884,928.53728784712,0.00071871170181068,422.17129600057,19610298.596593,1541.0998031501,0.0025068640977979,0.00017205294985845,0,-0.00028155167190831,0.13162258757429,451.98624608751,23853333.689376,1730.7056873355,0.002351244583747,-3.2948347542169e-05,0,-1.4777759172966e-05,0.01535808097187,455.81463915369,24402418.0502,1753.327586166,0.0023327468129066,-4.1333394577793e-05,0,-4.9932274928334e-05,0.027787147345461,449.54429011916,23495246.543212,1716.0905177154,0.002363189906463,1.0636396169933e-05,-1.2776926920036e-21,5.3762070944807e-05,0.023190745141521,445.70266294782,22938908.537985,1692.7832744087,0.0023822632315031,-1.1836457475137e-05,1.4510683195375e-21,1.6216090280881e-05,0.0084274636024003,415.90442899847,18688597.213632,1497.9651612366,0.0025423373542202,0.00022370363407431,-2.739579418332e-20,-0.00036624657389355,0.1688060085734,451.91758510716,23853638.673935,213615.87116509,0.2903212981197,-1.0100518234092e-08,0,-8.2522955563926e-06,2.8424720443096e-05,445.7614332584,22958232.271372,209028.8548059,0.29407335109965,1.114555152951e-08,0,9.0513880515944e-06,3.0779378273684e-05,455.75960752072,24425187.844462,216417.4415354,0.28803461016871,-9.6088988639935e-08,0,-2.7959821786902e-05,9.7071622343021e-05,449.61820027964,23538203.323233,211914.70434343,0.29171612389722,1.0327179348566e-07,0,3.0055176714522e-05,0.00010302945801282
0.4641,1293.6467550256,451.90252355673,445.77569189807,455.74504405885,449.63026120294,-1850236.0541754,-0.041442467044825,0.014605592611296,-0.14333996848855,0.12240780767646,2.8343265018823,-80.074168902536,0.0001,0.0001,0.0001,0.0001,-1.5680132418678e-13,5.4559924446743e-14,-5.5099501723207e-13,4.6462018700544e-13,565.48860919426,129.4781911439,128.24286815003,23852206.163178,24423426.511648,22959487.074775,23539224.660064,2048663.6079426,924.15090082572,936.03575627814,916.87036135152,928.53728068397,0.00071869264168091,422.19775019829,19724106.575562,1541.171146206,0.0025069868182985,0.00027776010703958,0,-0.00045462602563086,0.2125109467622,451.98505869847,23853084.532551,1730.6986769055,0.0023512501884112,-2.0997725034144e-05,0,-1.4743825509711e-05,0.010912093682682,455.81419351365,24401169.496091,1753.3258891796,0.0023327462504016,-4.2226858386e-05,0,-5.101166029676e-05,0.028387817766672,449.54602263556,23501587.135991,1716.0960128747,0.0023631954389045,8.6277376560446e-06,-1.0364020378238e-21,4.3609814803964e-05,0.018811426053501,445.702493098,22945962.11016,1692.7763406348,0.0023822805660064,1.1204944731005e-06,-1.3636662469588e-22,5.1350961291897e-06,0.0022062566686291,415.93239360723,18811298.591496,1498.0386350287,0.0025424726286556,0.00034987676884553,-4.2847547096848e-20,-0.00057295514071091,0.26404826832079,451.91730453498,23853337.907375,213615.69035416,0.29032139308059,-1.0141189946809e-08,0,-8.2695982706632e-06,2.8484309754422e-05,445.76165179912,22958369.429411,209029.00896049,0.29407324635547,3.6437085501888e-09,0,2.9145886187144e-06,9.9111052516615e-06,455.75909564128,24424599.786006,216417.12011621,0.28803476832789,-9.8266830215639e-08,0,-2.8602502644154e-05,9.9302843238634e-05,449.61930326576,23538172.92719,211915.5425142,0.29171539960909,8.3897192614439e-08,0,2.4426622293758e-05,8.3734922480327e-05
0.61051,1293.597556642,451.90249313203,445.77575435774,455.74493558944,449.63026871862,-2372134.8262606,0.021906661569332,-0.085837307618371,-0.085484503659244,0.023539171207799,2.8159057482172,-90.252286981846,0.0001,0.0001,0.0001,0.0001,8.2920574543864e-14,-3.2078390821829e-13,-3.2877053596272e-13,8.9393340799058e-14,641.71804588296,129.4239553085,128.17643016539,23852083.020666,24422998.997231,22959737.874507,23539255.218597,2052347.3500171,924.15085189386,936.03585461446,916.87019694066,928.53729288542,0.00071866530924556,422.23437451553,19883136.071334,1541.2685272702,0.0025071603033368,0.00042274698541548,0,-0.00069212778926454,0.32348211214579,451.92277150127,23867279.184789,1730.3092014958,0.002351606856483,1.7820215255661e-05,0,7.9464006461983e-06,0.0082971659236947,455.81732567699,24413871.778752,1753.334782587,0.0023327591460513,-2.5086713824392e-05,0,-3.0305378519168e-05,0.01686482321673,449.55171664014,23523878.911241,1716.1128973356,0.0023632169763014,1.6220955473938e-06,-1.9485184082106e-22,8.1992449033023e-06,0.0035367714562641,445.63669945218,22968732.848386,1692.3469120575,0.0023826853223767,1.97674808811e-05,-2.4239311824262e-21,-3.0893855156081e-05,0.015393029096656,415.97143924686,18983908.159656,1498.13996833,0.0025426646881887,0.0005175793966962,-6.3385195124151e-20,-0.00084785597727042,0.39067361169628,451.91720019361,23853183.076019,213615.62733344,0.29032141620813,5.3394184389145e-09,0,4.3713990102829e-06,1.5057112659053e-05,445.7618770336,22958568.804031,209029.16187432,0.29407315508105,-2.0933101407895e-08,0,-1.7128608788665e-05,5.8246124421833e-05,455.75860163184,24424143.398798,216416.79931328,0.28803495221547,-5.8554443862516e-08,0,-1.7057738296565e-05,5.9221419711666e-05,449.61980736081,23538152.495482,211915.92623323,0.29171506672673,1.6052737985225e-08,0,4.6972656000764e-06,1.6102332603297e-05
0.771561,1293.5400327088,451.90263651647,445.77585644978,455.7450104006,449.63029411548,-2857401.5758777,0.19959232692067,-0.31793968038185,0.088586686004391,-0.21024416115272,2.7934832330833,-99.566930318537,0.0001,0.0001,0.0001,0.0001,7.5536576435848e-13,-1.1879785457278e-12,3.4063010297427e-13,-7.9826493174656e-13,712.38558281222,129.44557704466,128.20325317173,23852643.441135,24423287.177063,22960149.218623,23539358.460646,2054315.2349734,924.1510645169,936.03601663348,916.87030435935,928.53733409746,0.00071863335150486,422.28221873568,20092500.743954,1541.3942571261,0.0025073908632665,0.00061899152268524,0,-0.0010138058433638,0.47373361555305,451.92102260303,23907915.342047,1730.2662624559,0.002351709290044,0.00010992151400438,0,7.1466173312124e-05,0.055751459151434,455.82058403683,24453593.027156,1753.3235590205,0.0023328329218788,2.6375313714854e-05,0,3.1860825910829e-05,0.017730137405622,449.55613164201,23576560.661902,1716.097336847,0.0023633154034529,-1.4924400109356e-05,1.7927848610195e-21,-7.5451281255812e-05,0.032544600632185,445.6449250379,23021119.467096,1692.3545922362,0.0023827633594283,4.9833624106874e-05,-6.1161236595965e-21,-0.00011404346822372,0.052231803392022,416.02505661991,19222378.483982,1498.2777706312,0.0025429319661128,0.00074636218888287,-9.1403006023524e-20,-0.0012231656242893,0.56348180742292,451.91810704536,23853653.12149,213616.26104565,0.29032096691279,4.8847913510225e-08,0,3.9827948524719e-05,0.00013718602174538,445.76369010814,22958862.397496,209030.52754698,0.29407204338409,-7.7805443205375e-08,0,-6.344527784893e-05,0.00021574755909043,455.75868969628,24424342.713074,216416.84524667,0.28803495260034,6.0861975063212e-08,0,1.7677126475344e-05,6.1371826886622e-05,449.62068528261,23538136.587466,211916.59254311,0.29171449259491,-1.4430225621808e-07,0,-4.1953051422667e-05,0.00014381630209967
0.9487171,1293.4730220827,451.90302257685,445.77622984866,455.74532778815,449.63059962208,-3285064.7976637,0.57777874191669,-0.7732153846651,0.47905044637494,-0.68425284258803,2.7692875107899,-107.61732682285,0.0001,0.0001,0.0001,0.0001,2.186593362678e-12,-2.8890653100216e-12,1.8419918697355e-12,-2.5979548894686e-12,774.69239981219,129.44757976112,128.20558256721,23854155.162052,24424519.52019,22961647.131321,23540574.743185,2056241.617291,924.15163952552,936.03660320384,916.87076879791,928.53780658214,0.00071859612337929,422.34073221461,20351424.223491,1541.5453815366,0.0025076798217489,0.00087383139394275,0,-0.0014318952261962,0.66893304281684,451.9440964616,23994656.015805,1730.3374203793,0.0023517884398964,0.00029152121224099,0,0.00020654540243761,0.15191641671483,455.84170078424,24543206.988922,1753.3804707848,0.0023329289088465,0.0001417137598156,0,0.00017117398873307,0.095255191694402,449.58219878877,23684317.851971,1716.1700458676,0.0023634271604669,-4.8438322526472e-05,5.8185974683293e-21,-0.00024494515635776,0.10564683848548,445.67210233934,23124506.446451,1692.4380543111,0.0023828588458244,9.7187174325286e-05,-1.1936049400357e-20,-0.00027702013794918,0.12320229428117,416.10080633007,19561174.667965,1498.4707954618,0.0025433141674926,0.0010773317642226,-1.3193508878554e-19,-0.0017666923306503,0.81360851842436,451.92496025031,23854971.948112,213621.26933633,0.29031693830459,1.4157767659426e-07,0,0.00011529244948684,0.0003971264545841,445.77366557734,22960129.817801,209038.07699164,0.29406582701517,-1.8949789407767e-07,0,-0.00015429948909311,0.00052471110642837,455.76363344211,24425375.036327,216420.39288736,0.28803211848883,3.2864885410949e-07,0,9.5591572630505e-05,0.00033188013227964,449.62840801554,23539111.900455,211922.3422989,0.29170976012693,-4.6936254302349e-07,0,-0.00013653734265389,0.00046806164228267
1.14358881,1293.3965994575,451.90394295887,445.77713661375,455.74621289086,449.63147341246,-3631235.8952456,1.2578787847387,-1.5700900245889,1.2083350754952,-1.5389135849714,2.7438568848939,-113.9544869621,0.0001,0.0001,0.0001,0.0001,4.7605282610886e-12,-5.8666651987806e-12,4.6462878080933e-12,-5.8430752995179e-12,825.21605766694,129.44444129505,128.20178109425,23857751.405449,24427951.869648,22965265.013641,23544033.302829,2058418.2482681,924.15300336386,936.03800964117,916.8720601303,928.53913964785,0.00071855366636529,422.40517738386,20641736.574589,1541.7070186065,0.0025080106131295,0.0011695617908179,0,-0.0019175853511135,0.89557420293965,451.9852933003,24151425.023582,1730.4630312852,0.0023519340983013,0.00059740432879799,0,0.00044928241590007,0.31782079264573,455.88456060526,24711602.033471,1753.5064663938,0.0023330929860878,0.00035700305613923,0,0.00043115553131101,0.23992760540169,449.63129458731,23879776.260003,1716.3131247678,0.002363620309485,-0.00010878160431506,1.3067152754777e-20,-0.00055034560822414,0.23734502304877,445.71921509134,23306379.459271,1692.5805935181,0.002383030514216,0.00016135260266322,-1.983183918974e-20,-0.00056208482378972,0.24539569976006,416.21406503192,20069885.056255,1498.7578184934,0.0025438907319611,0.0015827570349733,-1.938318316264e-19,-0.0025980489680614,1.1958845322043,451.95140117971,23858221.497636,213640.77142894,0.2903008749901,3.0856072573365e-07,0,0.00025099679993103,0.00086460982800253,445.80577427965,22963344.031456,209062.46358457,0.29404557113571,-3.8523672893716e-07,0,-0.00031331939605583,0.0010655478729924,455.78933991188,24428434.046965,216439.05898075,0.28801673354521,8.2868566387281e-07,0,0.00024111011273189,0.0008371441958921,449.65973926528,23542135.703382,211945.7603806,0.29169029619319,-1.0553178195027e-06,0,-0.00030706933820434,0.0010527300895285
1.357947691,1293.3116785471,451.90587047353,445.77903181182,455.74820049267,449.63342903666,-3872711.8172507,2.3202191781381,-2.8584386295296,2.378094523896,-2.9422401654543,2.7184709463408,-118.17813931707,0.0001,0.0001,0.0001,0.0001,8.7810315311427e-12,-1.0680603219828e-11,9.1442358011646e-12,-1.1171331486397e-11,860.55826714497,129.44399766607,128.20150752379,23865228.706133,24435601.015915,22972745.373034,23551684.335295,2060617.8421831,924.15581069448,936.04087482273,916.87490750602,928.54204192025,0.00071850648808174,422.4611226549,20903873.538561,1541.8376166425,0.0025083225454305,0.0014336814054247,0,-0.0023518290502418,1.0980915732493,452.0500353188,24398043.119534,1730.6604113393,0.0023521635275623,0.0010465665179197,0,0.00082818158766526,0.56739715200128,455.95362740353,24983705.710242,1753.7091074244,0.0023333590142406,0.00070218885719429,0,0.00084783966797666,0.47179361533854,449.71212708871,24202563.029572,1716.5480971628,0.0023639404832159,-0.00020768522219472,2.4947396981097e-20,-0.001051513589546,0.45340710140627,445.7957309988,23601950.773437,1692.8120957076,0.0023833096886075,0.00024150367318646,-2.9710382395786e-20,-0.0010226858039359,0.44090539613487,416.3823880227,20830192.200537,1499.1813756699,0.002544757679239,0.0023327774173309,-2.8568283700047e-19,-0.0038347135272748,1.7638329366872,452.01382375189,23865157.258422,213686.87609004,0.29026275105178,5.6980143377332e-07,0,0.00046295688689515,0.0015949591736096,445.87488957153,22970171.738972,209114.95451568,0.2940019532685,-7.0210510035274e-07,0,-0.0005703870818264,0.0019400806954011,455.85698303273,24435484.363623,216488.26187426,0.28797597758116,1.6304934781296e-06,0,0.00047450150907394,0.0016477218496545,449.73426766122,23549072.84727,212001.47833149,0.29164393492175,-2.0171537011245e-06,0,-0.00058705189315485,0.0020129181114181
