id,p,x,y,z
0,34450782.408107,1122.6174271646,0,-2632.1113868671
0.50332518945647,34441444.608142,1122.616246035,0,-2631.6080630635
1.0066503789129,34435398.398104,1122.6150649054,0,-2631.1047392599
1.5099755683694,34428764.043427,1122.6138837759,0,-2630.6014154563
2.0133007578259,34422268.952856,1122.6127026463,0,-2630.0980916527
2.5166259472824,34415741.413349,1122.6115215168,0,-2629.5947678491
3.0199511367388,34409221.961015,1122.6103403872,0,-2629.0914440455
3.5232763261953,34402701.026705,1122.6091592576,0,-2628.5881202419
4.0266015156518,34396180.869243,1122.6079781281,0,-2628.0847964383
4.5299267051083,34389660.955245,1122.6067969985,0,-2627.5814726347
5.0332518945647,34383141.410466,1122.605615869,0,-2627.078148831
5.5365770840212,34376622.205057,1122.6044347394,0,-2626.5748250274
6.0399022734777,34370103.345899,1122.6032536099,0,-2626.0715012238
6.5432274629341,34363584.831204,1122.6020724803,0,-2625.5681774202
7.0465526523906,34357066.66123,1122.6008913507,0,-2625.0648536166
7.5498778418471,34350548.835754,1122.5997102212,0,-2624.561529813
8.0532030313036,34344031.354664,1122.5985290916,0,-2624.0582060094
8.55652822076,34337514.217824,1122.5973479621,0,-2623.5548822058
9.0598534102165,34330997.425101,1122.5961668325,0,-2623.0515584022
9.563178599673,34324480.976365,1122.5949857029,0,-2622.5482345986
10.066503789129,34317964.87148,1122.5938045734,0,-2622.044910795
10.569828978586,34311449.110318,1122.5926234438,0,-2621.5415869914
11.073154168042,34304933.692746,1122.5914423143,0,-2621.0382631878
11.576479357499,34298418.618629,1122.5902611847,0,-2620.5349393842
12.079804546955,34291903.88784,1122.5890800552,0,-2620.0316155806
12.583129736412,34285389.500241,1122.5878989256,0,-2619.528291777
13.086454925868,34278875.455705,1122.586717796,0,-2619.0249679734
13.589780115325,34272361.7541,1122.5855366665,0,-2618.5216441698
14.093105304781,34265848.395291,1122.5843555369,0,-2618.0183203662
14.596430494238,34259335.379148,1122.5831744074,0,-2617.5149965626
15.099755683694,34252822.705539,1122.5819932778,0,-2617.011672759
15.603080873151,34246310.374332,1122.5808121482,0,-2616.5083489554
16.106406062607,34239798.385396,1122.5796310187,0,-2616.0050251518
16.609731252064,34233286.7386,1122.5784498891,0,-2615.5017013482
17.11305644152,34226775.433811,1122.5772687596,0,-2614.9983775446
17.616381630977,34220264.470897,1122.57608763,0,-2614.495053741
18.119706820433,34213753.849728,1122.5749065004,0,-2613.9917299373
18.623032009889,34207243.570173,1122.5737253709,0,-2613.4884061337
19.126357199346,34200733.632099,1122.5725442413,0,-2612.9850823301
19.629682388802,34194224.035375,1122.5713631118,0,-2612.4817585265
20.133007578259,34187714.779871,1122.5701819822,0,-2611.9784347229
20.636332767715,34181205.865453,1122.5690008527,0,-2611.4751109193
21.139657957172,34174697.291991,1122.5678197231,0,-2610.9717871157
21.642983146628,34168189.059355,1122.5666385935,0,-2610.4684633121
22.146308336085,34161681.167412,1122.565457464,0,-2609.9651395085
22.649633525541,34155173.616034,1122.5642763344,0,-2609.4618157049
23.152958714998,34148666.405086,1122.5630952049,0,-2608.9584919013
23.656283904454,34142159.534439,1122.5619140753,0,-2608.4551680977
24.159609093911,34135653.003961,1122.5607329457,0,-2607.9518442941
24.662934283367,34129146.813522,1122.5595518162,0,-2607.4485204905
25.166259472824,34122640.962991,1122.5583706866,0,-2606.9451966869
25.669584662281,34116135.452237,1122.5571895571,0,-2606.4418728833
26.172909851737,34109630.281129,1122.5560084275,0,-2605.9385490797
26.676235041193,34103125.449536,1122.554827298,0,-2605.4352252761
27.17956023065,34096620.957328,1122.5536461684,0,-2604.9319014725
27.682885420106,34090116.804373,1122.5524650388,0,-2604.4285776689
28.186210609563,34083612.990541,1122.5512839093,0,-2603.9252538653
28.689535799019,34077109.515701,1122.5501027797,0,-2603.4219300617
29.192860988476,34070606.379723,1122.5489216502,0,-2602.9186062581
29.696186177932,34064103.582476,1122.5477405206,0,-2602.4152824545
30.199511367389,34057601.123831,1122.546559391,0,-2601.9119586509
30.702836556845,34051099.003654,1122.5453782615,0,-2601.4086348472
31.206161746302,34044597.221819,1122.5441971319,0,-2600.9053110436
31.709486935758,34038095.778192,1122.5430160024,0,-2600.40198724
32.212812125215,34031594.672644,1122.5418348728,0,-2599.8986634364
32.716137314671,34025093.905045,1122.5406537433,0,-2599.3953396328
33.219462504128,34018593.475265,1122.5394726137,0,-2598.8920158292
33.722787693584,34012093.383173,1122.5382914841,0,-2598.3886920256
34.226112883041,34005593.628638,1122.5371103546,0,-2597.885368222
34.729438072497,33999094.211532,1122.535929225,0,-2597.3820444184
35.232763261954,33992595.131722,1122.5347480955,0,-2596.8787206148
35.73608845141,33986096.389081,1122.5335669659,0,-2596.3753968112
36.239413640866,33979597.983477,1122.5323858363,0,-2595.8720730076
36.742738830323,33973099.914781,1122.5312047068,0,-2595.368749204
37.246064019779,33966602.182862,1122.5300235772,0,-2594.8654254004
37.749389209236,33960104.787592,1122.5288424477,0,-2594.3621015968
38.252714398692,33953607.728838,1122.5276613181,0,-2593.8587777932
38.756039588149,33947111.006474,1122.5264801885,0,-2593.3554539896
39.259364777605,33940614.620367,1122.525299059,0,-2592.852130186
39.762689967062,33934118.570389,1122.5241179294,0,-2592.3488063824
40.266015156518,33927622.856409,1122.5229367999,0,-2591.8454825788
40.769340345975,33921127.4783,1122.5217556703,0,-2591.3421587752
41.272665535431,33914632.435928,1122.5205745408,0,-2590.8388349716
41.775990724888,33908137.729167,1122.5193934112,0,-2590.335511168
42.279315914344,33901643.357887,1122.5182122816,0,-2589.8321873644
42.782641103801,33895149.321958,1122.5170311521,0,-2589.3288635608
43.285966293257,33888655.62125,1122.5158500225,0,-2588.8255397571
43.789291482714,33882162.255633,1122.514668893,0,-2588.3222159535
44.29261667217,33875669.224979,1122.5134877634,0,-2587.8188921499
44.795941861627,33869176.529159,1122.5123066338,0,-2587.3155683463
45.299267051083,33862684.168042,1122.5111255043,0,-2586.8122445427
45.802592240539,33856192.141501,1122.5099443747,0,-2586.3089207391
