time,Reynolds_Number,T_fracture1_in,T_fracture1_out,T_fracture2_in,T_fracture2_out,T_fracture3_in,T_fracture3_out,injection_pressure,m_dot_fracture1_in,m_dot_fracture1_out,m_dot_fracture2_in,m_dot_fracture2_out,m_dot_fracture3_in,m_dot_fracture3_out,m_dot_inlet,m_dot_outlet,mu_fracture1_in,mu_fracture1_out,mu_fracture2_in,mu_fracture2_out,mu_fracture3_in,mu_fracture3_out,permeability_fracture1_in,permeability_fracture1_out,permeability_fracture2_in,permeability_fracture2_out,permeability_fracture3_in,permeability_fracture3_out,pressure_drop_PSI,pressure_drop_fracture1,pressure_drop_fracture2,pressure_drop_fracture3,pressure_in_fracture1,pressure_in_fracture2,pressure_in_fracture3,pressure_out_fracture1,pressure_out_fracture2,pressure_out_fracture3,production_pressure,rho_fracture1_in,rho_fracture1_out,rho_fracture2_in,rho_fracture2_out,rho_fracture3_in,rho_fracture3_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct4:T,jct4:p,jct4:rhoEV,jct4:rhoV,jct4:rhouV,jct4:rhovV,jct4:rhowV,jct4:vel,jct5:T,jct5:p,jct5:rhoEV,jct5:rhoV,jct5:rhouV,jct5:rhovV,jct5:rhowV,jct5:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture1_perf1:T,jct_fracture1_perf1:p,jct_fracture1_perf1:rhoEV,jct_fracture1_perf1:rhoV,jct_fracture1_perf1:rhouV,jct_fracture1_perf1:rhovV,jct_fracture1_perf1:rhowV,jct_fracture1_perf1:vel,jct_fracture1_perf2:T,jct_fracture1_perf2:p,jct_fracture1_perf2:rhoEV,jct_fracture1_perf2:rhoV,jct_fracture1_perf2:rhouV,jct_fracture1_perf2:rhovV,jct_fracture1_perf2:rhowV,jct_fracture1_perf2:vel,jct_fracture2_perf1:T,jct_fracture2_perf1:p,jct_fracture2_perf1:rhoEV,jct_fracture2_perf1:rhoV,jct_fracture2_perf1:rhouV,jct_fracture2_perf1:rhovV,jct_fracture2_perf1:rhowV,jct_fracture2_perf1:vel,jct_fracture2_perf2:T,jct_fracture2_perf2:p,jct_fracture2_perf2:rhoEV,jct_fracture2_perf2:rhoV,jct_fracture2_perf2:rhouV,jct_fracture2_perf2:rhovV,jct_fracture2_perf2:rhowV,jct_fracture2_perf2:vel
0,0,451.90602820825,445.77280032058,455.74963500071,449.62662816903,458.58126180584,452.31687936551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.44714285714,19456240.594524,1543.1614114884,0.0025048486543138,0,0,0,0,451.98429542429,23877754.34345,1730.674429786,0.0023513108126421,0,0,0,0,455.82787621136,24453112.623381,1753.3674819909,0.0023327945081026,0,0,0,0,458.59700146022,24867632.111423,54613.960293579,0.071594034251105,0,0,0,0,452.30113971114,23925183.809353,53474.043617191,0.072523843382826,0,0,0,0,449.54838695839,23513115.174233,1716.1011843255,0.0023632096273974,0,0,0,0,445.69453310453,22936219.085064,1692.7348028575,0.0023823004225633,0,0,0,0,416.16142857143,18515311.2997,1499.9750757345,0.0025403351374481,0,0,0,0,451.92143832857,23868345.057557,53404.328945311,0.072580748204884,0,0,0,0,445.75739020026,22945628.370957,52256.759363586,0.073518098762648,0,0,0,0,455.76501943999,24443703.386043,54104.916604904,0.072009098959906,0,0,0,0,449.61124372976,23522524.411572,52977.750835474,0.072929042189623,0,0,0,0
0.1,1293.8194989766,451.90280842359,445.77576323646,455.74543177724,449.63040178352,458.57564091899,452.32073045432,-88944.581305981,0.24515404496862,0.1004140725824,0.17036258594977,0.1220016872824,-0.19009641323959,0.50777272354537,5.6655123648937,-46.457079195434,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.7067672505457e-12,1.4989993307102e-12,2.6166306493989e-12,1.8503027734132e-12,-2.9526368017733e-12,7.7861512841933e-12,289.19784079159,129.59978586352,128.38228653254,130.63532809704,23853328.02774,24424943.752583,24843406.37669,22959770.574772,23539780.646828,23942709.124267,1905000.7350359,924.15133088523,936.03586589262,916.87093928456,928.53749475082,911.58446809519,923.3780633637,0.00071878861054254,422.15382566004,19484880.585077,1541.1021761016,0.0025066594697646,3.9323915327825e-05,0,-6.4334186633934e-05,0.030080132551632,451.99022924175,23863496.911425,1730.7217881119,0.0023512472027446,-3.0791905008225e-05,0,6.9404610451644e-07,0.013099314202245,455.82982589974,24435026.668532,1753.3930964413,0.0023327433466379,-3.3651598894686e-05,0,4.9412991244201e-07,0.014427316479048,458.58788217958,24844507.745762,54612.838735806,0.071593842511472,-0.00066975884596217,-1.0464619227702e-22,-2.0583275244897e-05,0.0093593950848793,452.31153878366,23941586.907541,53475.587966623,0.072523337782962,-0.0017371617014699,2.1274095296477e-19,4.6719321882067e-05,0.023961801497778,449.55792693602,23529566.965749,1716.1463911991,0.0023631974632649,-4.5322663884625e-05,5.5408245383356e-21,3.9134596265867e-07,0.019179249355199,445.705093921,22949470.312982,1692.7896421337,0.0023822748346903,-3.4661971903739e-05,4.2422397895256e-21,2.3783699297765e-07,0.014550289228569,415.88080879683,18549781.185785,1497.9392793708,0.002542135285483,5.4996634134984e-05,-6.7351446529758e-21,-9.0011169467186e-05,0.04149381509418,451.91794818582,23854429.02938,53404.01643835,0.072580322245385,3.0021412941164e-08,0,2.4515168628359e-05,0.00033776630155575,445.76243355197,22958654.743594,52257.395373598,0.073518203161644,1.2297228955628e-08,0,1.0041595763887e-05,0.00013658662564939,455.76053193982,24426031.261577,54104.510712456,0.072008565772179,5.8570213285019e-08,0,1.7035888360315e-05,0.00023658281290503,449.61744160915,23538677.989831,52978.520622899,0.072929187853432,4.1944581562887e-08,0,1.2200192041464e-05,0.00016728918151479
0.21,1293.6807377476,451.90262298243,445.77642149471,455.7449445829,449.63094762212,458.57399736176,452.32029701481,-599746.22601843,0.18680725086484,-0.13372355148391,-0.019588503322434,-0.057100732739366,-0.57339169518575,0.74812294909293,5.9821380453399,-59.291555096863,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.835269327338e-12,-2.0038189637822e-12,-3.0225663570255e-13,-8.7001010015997e-13,-8.9525907385346e-12,1.1531527369476e-11,393.50308365149,129.11006040679,127.79064555116,129.95726585517,23852585.47574,24423030.800673,24837013.684677,22962404.554832,23541946.908512,23940991.498386,2113357.1238036,924.15103987353,936.03689384947,916.87020731201,928.53833272647,911.58204903544,923.37739926413,0.00071871152097088,422.15148805381,19534284.825724,1541.0373487968,0.0025067948234479,9.6132345031501e-05,0,-0.00015729034484589,0.073536615196213,451.99053198482,23862764.249803,1730.7242089063,0.0023512439453635,-5.6000599213841e-05,0,7.3540591860456e-07,0.023819488331315,455.82961184665,24433125.867648,1753.3932869757,0.0023327401137511,-6.564203407609e-05,0,2.2672943852042e-07,0.028139622263497,458.58110242479,24838135.134583,54611.752329683,0.07159445578313,-0.0020201503993793,-3.1564284542089e-22,-6.210227475964e-05,0.02822990562116,452.31625206225,23939848.615651,53476.512460472,0.072522458949032,-0.0025594655812162,3.1344413581007e-19,6.8843857427868e-05,0.035304805204389,449.5598040911,23531721.820806,1716.1561635097,0.0023631925708997,-8.5559304440843e-05,1.0459627306346e-20,1.6503262365155e-07,0.036205032402931,445.70802661749,22952097.803833,1692.8057475493,0.0023822652785927,-6.8970345255588e-05,8.4410838281453e-21,-3.1584570482003e-07,0.028951884187769,415.883797765,18605422.362922,1497.9034301692,0.0025422558854557,0.00012881085112489,-1.5774778186834e-20,-0.00021085023089993,0.097190489441313,451.91779386596,23853701.196332,53404.005383208,0.072580295434356,2.2876446798326e-08,0,1.8680812300639e-05,0.00025738151375715,445.76346216641,22961277.000952,52257.525978228,0.073518221972373,-1.6375218893699e-08,0,-1.3372313216597e-05,0.00018189127653073,455.75977288681,24424135.951542,54104.415965061,0.072008552475458,-6.7342607512628e-09,0,-1.9586662060325e-06,2.7200627085093e-05,449.61862254869,23540828.394772,52978.690460515,0.07292914952256,-1.9631644210128e-08,0,-5.7099467215632e-06,7.8294900010459e-05
0.331,1293.6810632592,451.90346044957,445.77652520224,455.74543319466,449.63049673763,458.57297648695,452.31824853808,-1157198.2663269,0.20431288807852,-0.34815588640954,-0.067480550227496,-0.062671815926804,-0.81706495902408,0.90205852759327,5.8637667748166,-69.524453020927,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0910093920639e-12,-5.2003048714992e-12,-1.0369033526613e-12,-9.5091265989464e-13,-1.2698774998898e-11,1.3840673774958e-11,466.09068774484,129.52557282683,128.32570150614,130.55495816684,23855876.715796,24424937.897562,24833047.489466,22962830.94278,23540164.931125,23932904.367203,2056378.0912127,924.15229797504,936.03706624134,916.8709311927,928.53764727587,911.58055050073,923.37428818361,0.00071871170181068,422.17129953661,19610313.452693,1541.0998130284,0.0025068641133267,0.00017204256966659,0,-0.00028153467992406,0.13161464388619,451.99118145519,23866056.883174,1730.7255346096,0.0023512481281778,-7.6569402311328e-05,0,7.9850603511009e-07,0.032567199055303,455.82962283394,24435034.735892,1753.3918790701,0.002332744404213,-9.3032650939505e-05,0,1.3174300576756e-07,0.039881242047649,458.57582075468,24834165.315967,54610.882750952,0.07159500304401,-0.0028787108478391,-4.4979459676225e-22,-8.8509604547986e-05,0.040227265504773,452.3170484709,23931762.806069,53476.859415958,0.07252175856488,-0.0030860879345933,3.7793677560938e-19,8.3018878558935e-05,0.042569353522707,449.55940041786,23529937.009848,1716.1551328663,0.0023631905719989,-0.0001082126907209,1.3229000679759e-20,2.0317334064914e-07,0.04579100929721,445.70896697287,22952523.79241,1692.8112589106,0.002382261244543,-8.8769307815666e-05,1.0864130589349e-20,-1.0109920504202e-06,0.037265041740275,415.90450284763,18688910.087002,1497.9653664637,0.0025423376836325,0.00022339137365164,-2.7357551666815e-20,-0.00036573512442603,0.16857028285078,451.91865312218,23856991.433609,53404.085654515,0.072580390675949,2.5019789835006e-08,0,2.0431339665414e-05,0.000281499655685,445.7630433097,22961704.983937,52257.434365192,0.073518321811348,-4.2634179589551e-08,0,-3.4815429952601e-05,0.00047356162653373,455.75915577839,24426041.071701,54104.256738418,0.072008783891088,-2.319916852156e-08,0,-6.7477676969381e-06,9.3708117428936e-05,449.61821389041,23539047.543793,52978.657579256,0.072929088918916,-2.1546280607693e-08,0,-6.2670974660061e-06,8.5934633173878e-05
0.4641,1293.6467550255,451.90422750334,445.77734168761,455.74532417816,449.63049885997,458.57099279847,452.31643106969,-1700973.0196352,0.32555118575108,-0.5146616410416,-0.053610078899591,0.019676121287114,-0.84206355526942,0.93498915801406,5.8326027124736,-80.074168737097,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.9267017071953e-12,-7.6896970318916e-12,-8.2418327162914e-13,2.9869327535275e-13,-1.3095041279499e-11,1.4354423681627e-11,543.83979723641,129.48592313696,128.26141904727,130.47821335369,23858886.326887,24424506.68433,24825336.592053,22966113.928364,23540176.929043,23925722.605693,2048663.6082582,924.15344586536,936.0383558067,916.87076457228,928.5376537773,911.57763501063,923.37152194638,0.00071869264168084,422.19780310707,19724327.883922,1541.1712949737,0.0025069870482146,0.00027757211796072,0,-0.00045431816892172,0.21236704322053,451.99247207789,23869065.99047,1730.7309776044,0.0023512483246242,-8.2880686083768e-05,0,1.1746295205392e-06,0.035253192330825,455.82959223112,24434600.356766,1753.3920322291,0.0023327435716992,-0.00010259003293186,0,1.6434263080747e-07,0.04397832912694,458.57174649897,24826450.780937,54610.320561623,0.071595100198658,-0.0029668214431545,-4.6356206108627e-22,-9.1219835190638e-05,0.041458472102734,452.31621841944,23924584.808372,53476.879808101,0.072521383255338,-0.0031987538076763,3.9173436712809e-19,8.605167798957e-05,0.044123690416834,449.55932539771,23529951.638818,1716.1546608843,0.0023631910001322,-0.00010983194850603,1.3427051579147e-20,4.3575916608478e-07,0.046476485792107,445.71108195785,22955809.033214,1692.8217149251,0.002382257590917,-8.0304478740326e-05,9.8280507057361e-21,-1.6036522800079e-06,0.033716122738936,415.93269341267,18812566.051606,1498.0394709664,0.0025424739590149,0.00034861388799894,-4.2692886266823e-20,-0.00057088567825682,0.2630945847671,451.9194400952,23859999.301975,53404.159310629,0.07258047750935,3.9866825893981e-08,0,3.2555120548938e-05,0.00044853858883866,445.76306892097,22964991.148276,52257.354865031,0.07351855375776,-6.3023864113029e-08,0,-5.1465954849419e-05,0.00070004088502165,455.75783212457,24425606.382279,54104.023047135,0.072008962470418,-1.8431210828871e-08,0,-5.3608533113212e-06,7.4447468920383e-05,449.61850901852,23539062.590736,52978.713068258,0.072929042120625,6.7666648731726e-09,0,1.9676367978142e-06,2.6980313682718e-05
0.61051,1293.5975566408,451.90552013319,445.77871424571,455.74516302096,449.63049450294,458.56906401488,452.3147022536,-2223574.9825621,0.50817644684884,-0.76378002163095,-0.069792059125018,0.0087164706275384,-0.67197434812571,0.69639220429485,5.815868553527,-90.252285123039,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.6942529196222e-12,-1.1417488077101e-11,-1.0737145677666e-12,1.324134178642e-13,-1.0457751916208e-11,1.069933074675e-11,620.17122375929,129.42158311331,128.17126529511,130.38142194128,23863961.417604,24423871.363608,24817835.964593,22971632.627127,23540163.195437,23918889.330323,2052347.3533726,924.15538327332,936.04052345842,916.8705201703,928.53765031618,911.57479738663,923.36888897385,0.00071866530924491,422.23470932834,19884534.803959,1541.2694704691,0.0025071617537498,0.00042158904518094,0,-0.00069023045280905,0.3225953563949,451.99574693346,23874142.947151,1730.7468212406,0.0023512429478831,-5.3194624651672e-05,0,1.7509336573361e-06,0.022636296868244,455.82932147148,24433964.949237,1753.3909052364,0.0023327435104441,-8.3474248763428e-05,0,5.490964143811e-08,0.035783731237305,458.56918127822,24818952.138304,54610.028250316,0.071594976835862,-0.0023675719125919,-3.6992757649269e-22,-7.2786306991218e-05,0.033084590406035,452.31464557335,23917752.229456,53476.752727151,0.072521151504002,-0.0023825171636589,2.917742082064e-19,6.4080823407598e-05,0.03286460192617,449.559411511,23529939.175849,1716.1551980507,0.0023631905186867,-8.0289546831819e-05,9.8154624452779e-21,3.0562339818314e-07,0.03397530917415,445.702745603,22961329.657432,1692.7651177099,0.0023823150049525,-2.9729043651204e-05,3.6381017992759e-21,-2.4825303536471e-06,0.012522489949638,415.9723998609,18987962.593725,1498.142653654,0.0025426689333409,0.00051355050246901,-6.2891795782481e-20,-0.00084124967810467,0.38762973805148,451.92074917981,23865075.997422,53404.280035186,0.072580627145701,6.2231648223429e-08,0,5.0817664000901e-05,0.00070015518057619,445.76380911348,22970510.660779,52257.355520944,0.073518828356157,-9.3530261030657e-08,0,-7.6377812391425e-05,0.001038888559115,455.75620894423,24424971.602679,54103.738899248,0.072009174310955,-2.3994539503062e-08,0,-6.9790064520056e-06,9.6918868554018e-05,449.61874728202,23539048.456814,52978.75852205,0.072929002466751,2.9999065717464e-09,0,8.7166583051068e-07,1.1952322988376e-05
0.771561,1293.5400326977,451.90791857928,445.78102724087,455.74530524393,449.63058549113,458.56812371497,452.31372871227,-2709718.8147354,0.8509231971027,-1.2208630961028,0.01323788566434,-0.14515850555667,-0.21742572170914,0.089101867393667,5.7935591194237,-99.56690931079,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.2881963102084e-11,-1.8247736320957e-11,2.036162615299e-13,-2.2046763428204e-12,-3.3830490730289e-12,1.3686780118571e-12,690.96597553164,129.43903135951,128.19750533639,130.40812147944,23873383.444839,24424421.341489,24814170.994592,22980934.353156,23540532.25493,23915040.273819,2054315.2696538,924.15898285327,936.04417791601,916.87072628152,928.53779721957,911.57340658752,923.36740531255,0.00071863335149875,422.2835206427,20097935.112306,1541.3979299701,0.0025073964905942,0.00061501447359782,0,-0.0010072843675017,0.47068616882417,451.93004451664,23883568.942717,1730.3404107489,0.0023516064250574,4.2745137809207e-05,0,2.7737053194192e-06,0.018215222932121,455.83003897065,24434517.353164,1753.3947622134,0.0023327410964693,-2.2136297175023e-05,0,1.2616321520121e-07,0.0094895471819789,458.56809920696,24815290.52978,54609.916561519,0.071594889972081,-0.00076609066159451,-1.1969764379702e-22,-2.3544244679139e-05,0.010705406053957,452.31369717162,23913905.932977,53476.669382495,0.072521031142112,-0.00030488347772729,3.7337464513087e-20,8.1947498207804e-06,0.0042055881378929,449.55397116126,23530309.979259,1716.1215220289,0.0023632199733618,-2.9604362542899e-07,3.5994478278092e-23,-4.7285194749554e-07,0.00023606800546598,445.64140264188,22970635.357922,1692.3746741675,0.0023826646073556,9.2950328959852e-05,-1.1376608186293e-20,-4.1366619264424e-06,0.039049697616481,416.02735920837,19232070.345865,1498.2842348516,0.0025429420725327,0.00073677494043396,-9.0228905043139e-20,-0.0012074314745651,0.55623404437473,451.92315572348,23874500.490973,53404.499717172,0.07258090873341,1.0420414887142e-07,0,8.5092354980953e-05,0.0011723801791695,445.76582824974,22979814.437498,52257.505111968,0.073519163986685,-1.4950385056102e-07,0,-0.0001220860924104,0.00166060353967,455.75588708114,24425522.680683,54103.666407264,0.072009263901703,4.5524715004021e-09,0,1.3237893093556e-06,1.838370600546e-05,449.61831294416,23539417.956102,52978.667078726,0.072929099244748,-4.9903866387412e-08,0,-1.451576572727e-05,0.00019904059778322
0.9487171,1293.4730220045,451.91233674304,445.78533729939,455.74627597553,449.63151887748,458.56948923395,452.31505738883,-3138348.3053265,1.5110804824918,-2.0247428414474,0.3576865098268,-0.54511693068051,0.67703232549618,-1.0402412917325,5.7692756689865,-107.6171269433,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.2875039145152e-11,-3.0261776812751e-11,5.5013468295019e-12,-8.2787478202279e-12,1.0534110826078e-11,-1.5978634457815e-11,753.41297589435,129.44329974213,128.20538455621,130.41050993229,23890741.81909,24428201.08347,24819452.389875,22998263.297998,23544257.671701,23920305.201329,2056241.9116812,924.16561542511,936.05098392141,916.87215626487,928.53924930056,911.57538991592,923.36944082049,0.00071859612333581,422.34416691559,20365763.22963,1541.5550745264,0.0025076946682762,0.00086641142051146,0,-0.0014197162075776,0.66324207042012,451.92552642251,23900933.860898,1730.2991752894,0.0023516698183854,0.00024574629056988,0,4.7002828773849e-06,0.10451774933522,455.81680173705,24438301.525418,1753.3127835595,0.0023328174580696,0.00010673762547931,0,8.1955779253012e-07,0.045756161266304,458.5740738097,24820577.361646,54610.881713014,0.071594326526998,0.0023853913547998,3.7269273706432e-22,7.32673383728e-05,0.033333874471886,452.30196132946,23919176.724635,53474.344499886,0.072523286164894,0.0035589985196881,-4.3585160633217e-19,-9.5598363695081e-05,0.049091573364569,449.54651671927,23534039.66701,1716.07277633,0.002363267772185,0.00015723776983063,-1.9223166462802e-20,-2.3329971444629e-06,0.066541370603906,445.64435168759,22987970.986409,1692.3786529148,0.0023826892173281,0.00033465378650118,-4.0958608524286e-20,-7.0697776165379e-06,0.1404834724346,416.10467713967,19577384.576164,1498.4817476824,0.002543330943877,0.0010614380855354,-1.299886722358e-19,-0.0017405754673854,0.80158236292273,451.92757194493,23891862.805959,53404.901204485,0.072581430251263,1.8504726886049e-07,0,0.00015110809983434,0.0020819128614001,445.77009935817,22997147.555915,52257.881860442,0.073519705247745,-2.4794674500156e-07,0,-0.00020247394070455,0.0027540112115282,455.75843336046,24429304.469392,54104.045694602,0.072009127422028,1.2297735716189e-07,0,3.5768477253454e-05,0.00049672437287625,449.61777745249,23543145.687014,52978.472621313,0.072929451710923,-1.8741376410641e-07,0,-5.4511408550138e-05,0.00074745839219535
1.14358881,1293.3965990987,451.92043532187,445.79325954201,455.7493948181,449.63457406177,458.57567548073,452.32111695815,-3485616.9179063,2.5856700237292,-3.3062892740468,1.1070566610864,-1.36663840304,2.2149583164373,-2.9398855901731,5.7438660792199,-113.95301321555,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.9143067044703e-11,-4.941659450939e-11,1.7027430232366e-11,-2.0755889989332e-11,3.4465010976447e-11,-4.5160663391235e-11,804.09604755885,129.43936086549,128.20096414418,130.40189584505,23922562.698187,24440351.411369,24843429.997201,23030111.334644,23556438.477212,23944342.200589,2058420.1452003,924.17777510832,936.06348992455,916.87675638283,928.54399015949,911.58442040141,923.37874703194,0.00071855366616596,422.41148260003,20668150.036614,1541.7247492774,0.0025080380812801,0.0011682903424175,0,-0.0019154959411043,0.89458918789268,451.9349834472,23932763.608444,1730.3313530501,0.0023516937124415,0.00060295132949067,0,7.767660948289e-06,0.25641152101375,455.8212691803,24450459.028474,1753.3300959626,0.0023328222788357,0.00033688155860789,0,2.489241475416e-06,0.14441338207747,458.58384967135,24844564.330872,54612.103149155,0.071594476017272,0.0078043175938985,1.2192706140328e-21,0.00023945565611372,0.10905855742333,452.30045805251,23943223.216248,53473.475153637,0.072525230402386,0.010059323807992,-1.2319118618403e-18,-0.00026979982190663,0.13875090413036,449.55104716348,23546227.798496,1716.0907371429,0.0023632720971131,0.00043012258870676,-5.2584633457331e-20,-5.9573394221064e-06,0.18202044648595,445.65391923294,23019828.13712,1692.4119030961,0.0023827122628248,0.00075129154030517,-9.1950699453445e-20,-1.1731605474642e-05,0.31534782542715,416.2175291094,20084157.934803,1498.767860797,0.0025439051537502,0.0015691545682123,-1.9216600850078e-19,-0.0025756534311798,1.1855775317475,451.93566187171,23923689.988587,53405.636172712,0.072582387117163,3.1664125449329e-07,0,0.00025856708644295,0.0035623970303558,445.77805943952,23029001.972553,52258.595584952,0.07352068167516,-4.0488413439013e-07,0,-0.0003306283546639,0.0044970829301222,455.76376032521,24441459.152125,54104.737976618,0.072009140145967,3.8061580724754e-07,0,0.00011070512240871,0.0015373850664078,449.61964474552,23555330.908182,52978.521779923,0.07293001704848,-4.6985747094816e-07,0,-0.00013666314398136,0.0018739053850706
1.357947691,1293.3116779211,451.93461756873,445.80713997459,455.75694726205,449.64196051669,458.59070398712,452.33581467991,-3728364.5876465,4.0475957604444,-5.2259236423506,2.3965507669703,-2.8086191504764,4.5823540542012,-5.9128632362968,5.7185002079883,-118.17004692019,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.1277700801363e-11,-7.8112123878317e-11,3.6861102532983e-11,-4.2656276252693e-11,7.1304053457092e-11,-9.0832291002352e-11,839.62371980835,129.42935035324,128.19868929543,130.39493651425,23978297.364917,24469779.834172,24901711.215337,23085915.021302,23585882.584517,24002671.401535,2060626.7098641,924.19907703816,936.08540339978,916.88790070366,928.55544707796,911.60638546716,923.40134249102,0.00071850648773392,422.4683530492,20934705.006507,1541.8575126028,0.0025083553668545,0.0014722506871446,0,-0.0024152786372293,1.1276792631295,451.95054483369,23988508.664342,1730.3817216963,0.0023517407665822,0.0011499541541523,0,1.1774471790177e-05,0.48900561183836,455.83163200229,24479897.925902,1753.3693279788,0.0023328362798473,0.00069826292586256,0,5.4472814630132e-06,0.29932840945988,458.59896549735,24902859.863042,54613.497545159,0.07159618852562,0.016146602292578,2.5223561157549e-21,0.00049461156615334,0.22562899583262,452.31391346164,24001566.940986,53474.566932258,0.072527205250892,0.020234436052075,-2.4780037253599e-18,-0.00054144223867192,0.2790908427339,449.5611449313,23575682.857257,1716.1289601853,0.0023632870221752,0.00086480516173631,-1.0572680237723e-19,-1.2115295041998e-05,0.36596909842919,445.67014094675,23075643.967882,1692.4669182514,0.0023827555314743,0.0014108830524838,-1.72677706687e-19,-1.8620670776291e-05,0.59217402088508,416.37881535691,20814527.776298,1499.1719936636,0.0025447404649829,0.0023490706427187,-2.8767818059077e-19,-0.0038616184644763,1.7762051817633,451.94983369806,23979433.45014,53406.924046148,0.072584062481658,4.9566784652011e-07,0,0.00040475971790508,0.0055764310726492,445.79198397727,23084814.707921,52259.841888325,0.073522396114803,-6.3996236254753e-07,0,-0.00052259146000232,0.0071079273726769,455.77212735948,24470894.954194,54105.57861841,0.072009887244569,8.2395339193687e-07,0,0.00023965390241282,0.0033280890721379,449.62675734635,23584782.465545,52979.132659973,0.072930961814988,-9.6561838190763e-07,0,-0.0002808604978037,0.0038510688840722
