id,p,x,y,z
0,30885560.538813,1036.6269392962,0,-2587.0571274544
0.49196761715874,30876030.417824,1036.6286307013,0,-2586.5651627448
0.98393523431702,30870379.62385,1036.6303221065,0,-2586.0731980352
1.4759028514758,30864184.338004,1036.6320135117,0,-2585.5812333256
1.9678704686345,30858124.675061,1036.6337049168,0,-2585.089268616
2.4598380857928,30852040.157248,1036.635396322,0,-2584.5973039064
2.9518057029515,30845968.648191,1036.6370877272,0,-2584.1053391968
3.4437733201103,30839901.189881,1036.6387791324,0,-2583.6133744873
3.935740937269,30833839.872077,1036.6404705375,0,-2583.1214097777
4.4277085544273,30827784.176478,1036.6421619427,0,-2582.6294450681
4.919676171586,30821734.200086,1036.6438533479,0,-2582.1374803585
5.4116437887448,30815689.894563,1036.645544753,0,-2581.6455156489
5.9036114059031,30809651.24578,1036.6472361582,0,-2581.1535509393
6.3955790230618,30803618.231462,1036.6489275634,0,-2580.6615862297
6.8875466402205,30797590.831183,1036.6506189686,0,-2580.1696215201
7.3795142573788,30791569.024033,1036.6523103737,0,-2579.6776568105
7.8714818745376,30785552.789164,1036.6540017789,0,-2579.185692101
8.3634494916963,30779542.105676,1036.6556931841,0,-2578.6937273914
8.855417108855,30773536.952644,1036.6573845892,0,-2578.2017626818
9.3473847260133,30767537.309122,1036.6590759944,0,-2577.7097979722
9.8393523431721,30761543.154141,1036.6607673996,0,-2577.2178332626
10.331319960331,30755554.466721,1036.6624588048,0,-2576.725868553
10.823287577489,30749571.225868,1036.6641502099,0,-2576.2339038434
11.315255194648,30743593.410579,1036.6658416151,0,-2575.7419391338
11.807222811807,30737620.999851,1036.6675330203,0,-2575.2499744242
12.299190428965,30731653.972677,1036.6692244254,0,-2574.7580097147
12.791158046124,30725692.30806,1036.6709158306,0,-2574.2660450051
13.283125663282,30719735.985008,1036.6726072358,0,-2573.7740802955
13.775093280441,30713784.98255,1036.674298641,0,-2573.2821155859
14.267060897599,30707839.279735,1036.6759900461,0,-2572.7901508763
14.759028514758,30701898.855641,1036.6776814513,0,-2572.2981861667
15.250996131917,30695963.689382,1036.6793728565,0,-2571.8062214571
15.742963749075,30690033.760118,1036.6810642616,0,-2571.3142567475
16.234931366234,30684109.04706,1036.6827556668,0,-2570.8222920379
16.726898983393,30678189.529484,1036.684447072,0,-2570.3303273283
17.218866600551,30672275.186736,1036.6861384772,0,-2569.8383626188
17.71083421771,30666365.998243,1036.6878298823,0,-2569.3463979092
18.202801834868,30660461.943528,1036.6895212875,0,-2568.8544331996
18.694769452027,30654563.002218,1036.6912126927,0,-2568.36246849
19.186737069185,30648669.154053,1036.6929040978,0,-2567.8705037804
19.678704686344,30642780.378903,1036.694595503,0,-2567.3785390708
20.170672303503,30636896.656775,1036.6962869082,0,-2566.8865743612
20.662639920661,30631017.96783,1036.6979783134,0,-2566.3946096516
21.15460753782,30625144.292389,1036.6996697185,0,-2565.902644942
21.646575154979,30619275.61095,1036.7013611237,0,-2565.4106802325
22.138542772137,30613411.904198,1036.7030525289,0,-2564.9187155229
22.630510389296,30607553.153017,1036.704743934,0,-2564.4267508133
23.122478006454,30601699.338499,1036.7064353392,0,-2563.9347861037
23.614445623613,30595850.441957,1036.7081267444,0,-2563.4428213941
24.106413240771,30590006.44494,1036.7098181496,0,-2562.9508566845
24.59838085793,30584167.329231,1036.7115095547,0,-2562.4588919749
25.090348475089,30578333.076869,1036.7132009599,0,-2561.9669272653
25.582316092247,30572503.670154,1036.7148923651,0,-2561.4749625557
26.074283709406,30566679.09165,1036.7165837703,0,-2560.9829978462
26.566251326565,30560859.324197,1036.7182751754,0,-2560.4910331366
27.058218943723,30555044.350923,1036.7199665806,0,-2559.999068427
27.550186560882,30549234.155236,1036.7216579858,0,-2559.5071037174
28.04215417804,30543428.720846,1036.7233493909,0,-2559.0151390078
28.534121795199,30537628.031758,1036.7250407961,0,-2558.5231742982
29.026089412357,30531832.072278,1036.7267322013,0,-2558.0312095886
29.518057029516,30526040.82702,1036.7284236065,0,-2557.539244879
30.010024646675,30520254.280906,1036.7301150116,0,-2557.0472801694
30.501992263833,30514472.419162,1036.7318064168,0,-2556.5553154598
30.993959880992,30508695.227329,1036.733497822,0,-2556.0633507503
31.485927498151,30502922.691256,1036.7351892271,0,-2555.5713860407
31.977895115309,30497154.797101,1036.7368806323,0,-2555.0794213311
32.469862732468,30491391.53133,1036.7385720375,0,-2554.5874566215
32.961830349626,30485632.880713,1036.7402634427,0,-2554.0954919119
33.453797966785,30479878.832326,1036.7419548478,0,-2553.6035272023
33.945765583943,30474129.373544,1036.743646253,0,-2553.1115624927
34.437733201102,30468384.492038,1036.7453376582,0,-2552.6195977831
34.929700818261,30462644.175774,1036.7470290633,0,-2552.1276330735
35.421668435419,30456908.413005,1036.7487204685,0,-2551.635668364
35.913636052578,30451177.192266,1036.7504118737,0,-2551.1437036544
36.405603669737,30445450.502373,1036.7521032789,0,-2550.6517389448
36.897571286895,30439728.332417,1036.753794684,0,-2550.1597742352
37.389538904054,30434010.671752,1036.7554860892,0,-2549.6678095256
