id,p,x,y,z
0,31354897.18164,1036.9635289253,0,-2489.1561502461
0.0050251256282488,30762102.668881,1036.9635462019,0,-2489.1511251502
0.010050251256498,30762046.855454,1036.9635634785,0,-2489.1461000543
0.015075376884293,30761985.599847,1036.9635807551,0,-2489.1410749583
0.020100502512541,30761925.628965,1036.9635980317,0,-2489.1360498624
0.02512562814079,30761865.354805,1036.9636153083,0,-2489.1310247665
0.03015075376904,30761805.152239,1036.9636325849,0,-2489.1259996705
0.035175879396834,30761744.932774,1036.9636498615,0,-2489.1209745746
0.040201005025083,30761684.717299,1036.9636671381,0,-2489.1159494787
0.045226130653332,30761624.500886,1036.9636844146,0,-2489.1109243828
0.050251256281581,30761564.284697,1036.9637016912,0,-2489.1058992868
0.055276381909375,30761504.068456,1036.9637189678,0,-2489.1008741909
0.060301507537624,30761443.852229,1036.9637362444,0,-2489.095849095
0.065326633165874,30761383.636,1036.963753521,0,-2489.090823999
0.070351758794123,30761323.419775,1036.9637707976,0,-2489.0857989031
0.075376884421917,30761263.203549,1036.9637880742,0,-2489.0807738072
0.080402010050166,30761202.987326,1036.9638053508,0,-2489.0757487112
0.085427135678415,30761142.771103,1036.9638226274,0,-2489.0707236153
0.090452261306664,30761082.554883,1036.963839904,0,-2489.0656985194
0.095477386934913,30761022.338664,1036.9638571806,0,-2489.0606734235
0.10050251256271,30760962.122447,1036.9638744571,0,-2489.0556483275
0.10552763819096,30760901.906231,1036.9638917337,0,-2489.0506232316
0.11055276381921,30760841.690017,1036.9639090103,0,-2489.0455981357
0.11557788944745,30760781.473804,1036.9639262869,0,-2489.0405730397
0.12060301507525,30760721.257592,1036.9639435635,0,-2489.0355479438
0.1256281407035,30760661.041383,1036.9639608401,0,-2489.0305228479
0.13065326633175,30760600.825175,1036.9639781167,0,-2489.025497752
0.13567839196,30760540.608967,1036.9639953933,0,-2489.020472656
0.14070351758779,30760480.392762,1036.9640126699,0,-2489.0154475601
0.14572864321604,30760420.176558,1036.9640299465,0,-2489.0104224642
0.15075376884429,30760359.960356,1036.9640472231,0,-2489.0053973682
0.15577889447254,30760299.744154,1036.9640644997,0,-2489.0003722723
0.16080402010033,30760239.527956,1036.9640817762,0,-2488.9953471764
0.16582914572858,30760179.311758,1036.9640990528,0,-2488.9903220805
0.17085427135683,30760119.095562,1036.9641163294,0,-2488.9852969845
0.17587939698508,30760058.879367,1036.964133606,0,-2488.9802718886
0.18090452261287,30759998.663174,1036.9641508826,0,-2488.9752467927
0.18592964824112,30759938.446982,1036.9641681592,0,-2488.9702216967
0.19095477386937,30759878.230792,1036.9641854358,0,-2488.9651966008
0.19597989949762,30759818.014603,1036.9642027124,0,-2488.9601715049
0.20100502512587,30759757.798416,1036.964219989,0,-2488.9551464089
0.20603015075366,30759697.582231,1036.9642372656,0,-2488.950121313
0.21105527638191,30759637.366046,1036.9642545422,0,-2488.9450962171
0.21608040201016,30759577.149863,1036.9642718188,0,-2488.9400711212
0.22110552763841,30759516.933682,1036.9642890953,0,-2488.9350460252
0.22613065326621,30759456.717502,1036.9643063719,0,-2488.9300209293
0.23115577889445,30759396.501325,1036.9643236485,0,-2488.9249958334
0.2361809045227,30759336.285148,1036.9643409251,0,-2488.9199707374
0.24120603015095,30759276.068973,1036.9643582017,0,-2488.9149456415
0.24623115577875,30759215.852799,1036.9643754783,0,-2488.9099205456
0.251256281407,30759155.636626,1036.9643927549,0,-2488.9048954497
0.25628140703524,30759095.420455,1036.9644100315,0,-2488.8998703537
0.26130653266349,30759035.204288,1036.9644273081,0,-2488.8948452578
0.26633165829129,30758974.98812,1036.9644445847,0,-2488.8898201619
0.27135678391954,30758914.771955,1036.9644618613,0,-2488.8847950659
0.27638190954779,30758854.555789,1036.9644791378,0,-2488.87976997
0.28140703517604,30758794.339625,1036.9644964144,0,-2488.8747448741
0.28643216080428,30758734.123463,1036.964513691,0,-2488.8697197782
0.29145728643208,30758673.907304,1036.9645309676,0,-2488.8646946822
0.29648241206033,30758613.691145,1036.9645482442,0,-2488.8596695863
0.30150753768858,30758553.474988,1036.9645655208,0,-2488.8546444904
0.30653266331683,30758493.258833,1036.9645827974,0,-2488.8496193944
0.31155778894462,30758433.042679,1036.964600074,0,-2488.8445942985
0.31658291457287,30758372.826526,1036.9646173506,0,-2488.8395692026
0.32160804020112,30758312.610375,1036.9646346272,0,-2488.8345441066
0.32663316582937,30758252.394226,1036.9646519038,0,-2488.8295190107
0.33165829145716,30758192.178078,1036.9646691804,0,-2488.8244939148
0.33668341708541,30758131.961932,1036.9646864569,0,-2488.8194688189
0.34170854271366,30758071.745786,1036.9647037335,0,-2488.8144437229
0.34673366834191,30758011.529644,1036.9647210101,0,-2488.809418627
0.3517587939697,30757951.313501,1036.9647382867,0,-2488.8043935311
0.35678391959795,30757891.097362,1036.9647555633,0,-2488.7993684351
0.3618090452262,30757830.881222,1036.9647728399,0,-2488.7943433392
