id,p,x,y,z
0,29030404.847271,0,0,-2057
5.179015075377,29114232.330916,4.609361040173,0,-2059.3613529919
10.358030150754,29143529.031353,9.2187220803459,0,-2061.7227059838
15.537045226131,29175665.054384,13.828083120519,0,-2064.0840589757
20.716060301508,29207126.479826,18.437444160692,0,-2066.4454119676
25.895075376884,29238742.641588,23.046805200865,0,-2068.8067649595
31.074090452261,29270317.787467,27.656166241038,0,-2071.1681179514
36.253105527638,29301898.112075,32.265527281211,0,-2073.5294709432
41.432120603015,29333472.709432,36.874888321384,0,-2075.8908239351
46.611135678392,29365044.149938,41.484249361557,0,-2078.252176927
51.790150753769,29396611.823729,46.09361040173,0,-2080.6135299189
56.969165829146,29428175.871465,50.702971441902,0,-2082.9748829108
62.148180904523,29459736.256713,55.312332482075,0,-2085.3362359027
67.327195979899,29491292.984832,59.921693522248,0,-2087.6975888946
72.506211055276,29522846.051322,64.531054562421,0,-2090.0589418865
77.685226130653,29554395.454018,69.140415602594,0,-2092.4202948784
82.86424120603,29585941.190206,73.749776642767,0,-2094.7816478703
88.043256281407,29617483.257303,78.35913768294,0,-2097.1430008622
93.222271356784,29649021.652706,82.968498723113,0,-2099.5043538541
98.401286432161,29680556.373816,87.577859763286,0,-2101.8657068459
103.58030150754,29712087.418039,92.187220803459,0,-2104.2270598378
108.75931658291,29743614.782783,96.796581843632,0,-2106.5884128297
113.93833165829,29775138.465462,101.4059428838,0,-2108.9497658216
119.11734673367,29806658.463491,106.01530392398,0,-2111.3111188135
124.29636180905,29838174.774291,110.62466496415,0,-2113.6724718054
129.47537688442,29869687.395281,115.23402600432,0,-2116.0338247973
134.6543919598,29901196.323893,119.8433870445,0,-2118.3951777892
139.83340703518,29932701.557551,124.45274808467,0,-2120.7565307811
145.01242211055,29964203.093693,129.06210912484,0,-2123.117883773
150.19143718593,29995700.929752,133.67147016502,0,-2125.4792367649
155.37045226131,30027195.063173,138.28083120519,0,-2127.8405897568
160.54946733668,30058685.491395,142.89019224536,0,-2130.2019427486
165.72848241206,30090172.211867,147.49955328553,0,-2132.5632957405
170.90749748744,30121655.22204,152.10891432571,0,-2134.9246487324
176.08651256281,30153134.519367,156.71827536588,0,-2137.2860017243
181.26552763819,30184610.101307,161.32763640605,0,-2139.6473547162
186.44454271357,30216081.965321,165.93699744623,0,-2142.0087077081
191.62355778894,30247550.108871,170.5463584864,0,-2144.3700607
196.80257286432,30279014.529428,175.15571952657,0,-2146.7314136919
201.9815879397,30310475.224462,179.76508056675,0,-2149.0927666838
207.16060301508,30341932.191447,184.37444160692,0,-2151.4541196757
212.33961809045,30373385.427863,188.98380264709,0,-2153.8154726676
217.51863316583,30404834.931191,193.59316368726,0,-2156.1768256595
222.69764824121,30436280.698918,198.20252472744,0,-2158.5381786514
227.87666331658,30467722.728528,202.81188576761,0,-2160.8995316432
233.05567839196,30499161.017518,207.42124680778,0,-2163.2608846351
238.23469346734,30530595.56338,212.03060784796,0,-2165.622237627
243.41370854271,30562026.363614,216.63996888813,0,-2167.9835906189
248.59272361809,30593453.415724,221.2493299283,0,-2170.3449436108
253.77173869347,30624876.717215,225.85869096847,0,-2172.7062966027
258.95075376884,30656296.265595,230.46805200865,0,-2175.0676495946
264.12976884422,30687712.058378,235.07741304882,0,-2177.4290025865
269.3087839196,30719124.093081,239.68677408899,0,-2179.7903555784
274.48779899497,30750532.367222,244.29613512917,0,-2182.1517085703
279.66681407035,30781936.878325,248.90549616934,0,-2184.5130615622
284.84582914573,30813337.623916,253.51485720951,0,-2186.8744145541
290.02484422111,30844734.601525,258.12421824969,0,-2189.2357675459
295.20385929648,30876127.808686,262.73357928986,0,-2191.5971205378
300.38287437186,30907517.242936,267.34294033003,0,-2193.9584735297
305.56188944724,30938902.901814,271.9523013702,0,-2196.3198265216
310.74090452261,30970284.782865,276.56166241038,0,-2198.6811795135
315.91991959799,31001662.883635,281.17102345055,0,-2201.0425325054
321.09893467337,31033037.201674,285.78038449072,0,-2203.4038854973
326.27794974874,31064407.734538,290.3897455309,0,-2205.7652384892
331.45696482412,31095774.479784,294.99910657107,0,-2208.1265914811
336.6359798995,31127137.43497,299.60846761124,0,-2210.487944473
341.81499497487,31158496.597665,304.21782865142,0,-2212.8492974649
346.99401005025,31189851.965432,308.82718969159,0,-2215.2106504568
352.17302512563,31221203.535844,313.43655073176,0,-2217.5720034486
357.352040201,31252551.306477,318.04591177193,0,-2219.9333564405
