id,p,x,y,z
0,30486099.742247,1036.9635289253,0,-2489.1561502461
0.0050251256282488,30426701.86545,1036.9635462019,0,-2489.1511251502
0.010050251256498,30426656.074056,1036.9635634785,0,-2489.1461000543
0.015075376884293,30426605.828617,1036.9635807551,0,-2489.1410749583
0.020100502512541,30426556.634638,1036.9635980317,0,-2489.1360498624
0.02512562814079,30426507.192444,1036.9636153083,0,-2489.1310247665
0.03015075376904,30426457.808847,1036.9636325849,0,-2489.1259996705
0.035175879396834,30426408.411418,1036.9636498615,0,-2489.1209745746
0.040201005025083,30426359.017258,1036.9636671381,0,-2489.1159494787
0.045226130653332,30426309.622327,1036.9636844146,0,-2489.1109243828
0.050251256281581,30426260.22758,1036.9637016912,0,-2489.1058992868
0.055276381909375,30426210.83279,1036.9637189678,0,-2489.1008741909
0.060301507537624,30426161.438013,1036.9637362444,0,-2489.095849095
0.065326633165874,30426112.043233,1036.963753521,0,-2489.090823999
0.070351758794123,30426062.648457,1036.9637707976,0,-2489.0857989031
0.075376884421917,30426013.253681,1036.9637880742,0,-2489.0807738072
0.080402010050166,30425963.858907,1036.9638053508,0,-2489.0757487112
0.085427135678415,30425914.464134,1036.9638226274,0,-2489.0707236153
0.090452261306664,30425865.069362,1036.963839904,0,-2489.0656985194
0.095477386934913,30425815.674592,1036.9638571806,0,-2489.0606734235
0.10050251256271,30425766.279823,1036.9638744571,0,-2489.0556483275
0.10552763819096,30425716.885055,1036.9638917337,0,-2489.0506232316
0.11055276381921,30425667.490289,1036.9639090103,0,-2489.0455981357
0.11557788944745,30425618.095523,1036.9639262869,0,-2489.0405730397
0.12060301507525,30425568.70076,1036.9639435635,0,-2489.0355479438
0.1256281407035,30425519.305997,1036.9639608401,0,-2489.0305228479
0.13065326633175,30425469.911235,1036.9639781167,0,-2489.025497752
0.13567839196,30425420.516476,1036.9639953933,0,-2489.020472656
0.14070351758779,30425371.121717,1036.9640126699,0,-2489.0154475601
0.14572864321604,30425321.726959,1036.9640299465,0,-2489.0104224642
0.15075376884429,30425272.332204,1036.9640472231,0,-2489.0053973682
0.15577889447254,30425222.937449,1036.9640644997,0,-2489.0003722723
0.16080402010033,30425173.542696,1036.9640817762,0,-2488.9953471764
0.16582914572858,30425124.147944,1036.9640990528,0,-2488.9903220805
0.17085427135683,30425074.753194,1036.9641163294,0,-2488.9852969845
0.17587939698508,30425025.358444,1036.964133606,0,-2488.9802718886
0.18090452261287,30424975.963696,1036.9641508826,0,-2488.9752467927
0.18592964824112,30424926.56895,1036.9641681592,0,-2488.9702216967
0.19095477386937,30424877.174204,1036.9641854358,0,-2488.9651966008
0.19597989949762,30424827.77946,1036.9642027124,0,-2488.9601715049
0.20100502512587,30424778.384718,1036.964219989,0,-2488.9551464089
0.20603015075366,30424728.989977,1036.9642372656,0,-2488.950121313
0.21105527638191,30424679.595236,1036.9642545422,0,-2488.9450962171
0.21608040201016,30424630.200497,1036.9642718188,0,-2488.9400711212
0.22110552763841,30424580.805759,1036.9642890953,0,-2488.9350460252
0.22613065326621,30424531.411023,1036.9643063719,0,-2488.9300209293
0.23115577889445,30424482.01629,1036.9643236485,0,-2488.9249958334
0.2361809045227,30424432.621557,1036.9643409251,0,-2488.9199707374
0.24120603015095,30424383.226824,1036.9643582017,0,-2488.9149456415
0.24623115577875,30424333.832093,1036.9643754783,0,-2488.9099205456
0.251256281407,30424284.437363,1036.9643927549,0,-2488.9048954497
