time,Reynolds_Number,T_fracture1_in,T_fracture1_out,T_fracture2_in,T_fracture2_out,T_fracture3_in,T_fracture3_out,injection_pressure,m_dot_fracture1_in,m_dot_fracture1_out,m_dot_fracture2_in,m_dot_fracture2_out,m_dot_fracture3_in,m_dot_fracture3_out,m_dot_inlet,m_dot_outlet,mu_fracture1_in,mu_fracture1_out,mu_fracture2_in,mu_fracture2_out,mu_fracture3_in,mu_fracture3_out,permeability_fracture1_in,permeability_fracture1_out,permeability_fracture2_in,permeability_fracture2_out,permeability_fracture3_in,permeability_fracture3_out,pressure_drop_PSI,pressure_drop_fracture1,pressure_drop_fracture2,pressure_drop_fracture3,pressure_in_fracture1,pressure_in_fracture2,pressure_in_fracture3,pressure_out_fracture1,pressure_out_fracture2,pressure_out_fracture3,production_pressure,rho_fracture1_in,rho_fracture1_out,rho_fracture2_in,rho_fracture2_out,rho_fracture3_in,rho_fracture3_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct4:T,jct4:p,jct4:rhoEV,jct4:rhoV,jct4:rhouV,jct4:rhovV,jct4:rhowV,jct4:vel,jct5:T,jct5:p,jct5:rhoEV,jct5:rhoV,jct5:rhouV,jct5:rhovV,jct5:rhowV,jct5:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture1_perf1:T,jct_fracture1_perf1:p,jct_fracture1_perf1:rhoEV,jct_fracture1_perf1:rhoV,jct_fracture1_perf1:rhouV,jct_fracture1_perf1:rhovV,jct_fracture1_perf1:rhowV,jct_fracture1_perf1:vel,jct_fracture1_perf2:T,jct_fracture1_perf2:p,jct_fracture1_perf2:rhoEV,jct_fracture1_perf2:rhoV,jct_fracture1_perf2:rhouV,jct_fracture1_perf2:rhovV,jct_fracture1_perf2:rhowV,jct_fracture1_perf2:vel,jct_fracture2_perf1:T,jct_fracture2_perf1:p,jct_fracture2_perf1:rhoEV,jct_fracture2_perf1:rhoV,jct_fracture2_perf1:rhouV,jct_fracture2_perf1:rhovV,jct_fracture2_perf1:rhowV,jct_fracture2_perf1:vel,jct_fracture2_perf2:T,jct_fracture2_perf2:p,jct_fracture2_perf2:rhoEV,jct_fracture2_perf2:rhoV,jct_fracture2_perf2:rhouV,jct_fracture2_perf2:rhovV,jct_fracture2_perf2:rhowV,jct_fracture2_perf2:vel
0,0,451.90602820825,445.77280032058,455.74963500071,449.62662816903,458.58126180584,452.31687936551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.44714285714,19456240.594524,1543.1614114884,0.0025048486543138,0,0,0,0,451.98429542429,23877754.34345,1730.674429786,0.0023513108126421,0,0,0,0,455.82787621136,24453112.623381,1753.3674819909,0.0023327945081026,0,0,0,0,458.59700146022,24867632.111423,54613.960293579,0.071594034251105,0,0,0,0,452.30113971114,23925183.809353,53474.043617191,0.072523843382826,0,0,0,0,449.54838695839,23513115.174233,1716.1011843255,0.0023632096273974,0,0,0,0,445.69453310453,22936219.085064,1692.7348028575,0.0023823004225633,0,0,0,0,416.16142857143,18515311.2997,1499.9750757345,0.0025403351374481,0,0,0,0,451.92143832857,23868345.057557,53404.328945311,0.072580748204884,0,0,0,0,445.75739020026,22945628.370957,52256.759363586,0.073518098762648,0,0,0,0,455.76501943999,24443703.386043,54104.916604904,0.072009098959906,0,0,0,0,449.61124372976,23522524.411572,52977.750835474,0.072929042189623,0,0,0,0
0.1,1293.8194989766,451.9026872916,445.77568771645,455.74537930042,449.63038838628,458.57568565157,452.32075470919,-88944.581296444,0.04888271712546,0.01395582915439,0.029292370986083,0.015468198697364,-0.10797530794076,0.55177477826374,5.6655123648913,-46.457079195554,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.3925596697783e-13,2.083750508118e-13,4.499829597969e-13,2.3463350078315e-13,-1.6769611208649e-12,8.4601441995914e-12,289.19784079007,129.57497114582,128.36061811053,130.64661830756,23852856.632275,24424743.007689,24843579.091993,22959470.270453,23539729.300175,23942803.996449,1905000.7350349,924.15115311144,936.03574968226,916.87086518893,928.53747583684,911.584532801,923.37809940373,0.00071878861054255,422.15383005423,19484888.972352,1541.1021982937,0.0025066594642951,3.9315590635037e-05,0,-6.4320566376828e-05,0.030073764449057,451.99197890637,23873861.298814,1730.7241702225,0.0023512619022112,-2.3269532692975e-05,0,1.7444325948427e-05,0.012368772006887,455.83102490867,24441345.627364,1753.3953761795,0.0023327515995136,-2.2334763863813e-05,0,1.0421963182583e-05,0.010565498366279,458.58911852054,24844680.727823,54613.059943168,0.071593661581055,-0.00038043474501194,-5.9440658503042e-23,-1.1690715071658e-05,0.0053163132234206,452.31186988039,23941681.784107,53475.647601447,0.07252329141504,-0.0018876955135204,2.3117602543606e-19,5.0769485718803e-05,0.02603822957804,449.55776544037,23526096.679129,1716.148209683,0.0023631902997556,-4.5223708482102e-05,5.530895521827e-21,5.5528740028851e-06,0.019280437521441,445.70526094666,22946097.31039,1692.7934929215,0.0023822660868007,-3.1476608277542e-05,3.8530921458601e-21,4.9263900081864e-06,0.01337373254795,415.88080773238,18549778.389582,1497.9392746515,0.0025421352850107,5.4999428851123e-05,-6.73548763075e-21,-9.0015743956152e-05,0.041495923814655,451.91794846497,23853858.351123,53404.030500915,0.072580281745569,1.1883907110201e-08,0,9.6881850477898e-06,0.00013348242943424,445.76087350707,22958382.312262,52257.102110777,0.073518440876648,3.3934778006541e-09,0,2.7664398938867e-06,3.7629225296647e-05,455.7605075259,24425770.801519,54104.51242364,0.072008551321334,1.9954452836534e-08,0,5.8052273610053e-06,8.0619059116572e-05,449.61564028374,23538657.894481,52978.180149394,0.072929478602707,1.0535941694567e-08,0,3.0654097147299e-06,4.2032767539891e-05
0.21,1293.6807377476,451.9023719035,445.77611058869,455.74493005557,449.6308557689,458.57411039154,452.32040463358,-599746.22597075,0.048695340192989,-0.032004549845931,0.0047078528056176,-0.015217902678293,-0.43479507399557,0.78660240249941,5.9821380453227,-59.29155509747,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.3885525753762e-13,-4.7943940695703e-13,7.2617934751462e-14,-2.3178423888247e-13,-6.7885225142142e-12,1.2124461029603e-11,393.50308364437,129.1483567267,127.83584416513,129.95924310108,23851607.097775,24422979.933981,24837450.025699,22961162.133512,23541584.408911,23941414.206802,2113357.1238022,924.15067023069,936.03640983906,916.87019101192,928.5381935607,911.58221246861,923.37756076184,0.00071871152097088,422.15149654681,19534323.573451,1541.0373695021,0.0025067948682868,9.6093902605894e-05,0,-0.00015722743437088,0.073507203349756,451.99244271529,23872482.469317,1730.7280823804,0.0023512563230881,-4.6949352897386e-05,0,1.7446309416766e-05,0.02130183762073,455.82982733166,24434052.629003,1753.3938576827,0.0023327411213223,-5.1178438820354e-05,0,1.8189567961905e-06,0.021953037286162,458.58301910923,24838571.744465,54612.091330644,0.071594187049496,-0.0015318438414588,-2.3934513262513e-22,-4.708668786341e-05,0.021406309959769,452.31667755442,23940271.68685,53476.581724157,0.072522420692279,-0.0026911094163,3.295658524872e-19,7.238686046809e-05,0.037120696803482,449.56060301635,23534770.544939,1716.1585968633,0.0023631954102798,-9.0787285271829e-05,1.1096496779676e-20,-5.1723050564268e-06,0.038479468516888,445.70940492533,22957953.68087,1692.8094683698,0.0023822715489034,-7.4848660636511e-05,9.1588493229642e-21,-1.1449216913427e-05,0.031784479635516,415.88379498614,18605409.975675,1497.9034230778,0.0025422558715262,0.0001288232246176,-1.5776295257303e-20,-0.0002108704900134,0.097199827701119,451.91782844871,23852624.514939,53404.038297652,0.072580213554981,1.1860987310959e-08,0,9.6516641678394e-06,0.00013297937527483,445.76141787316,22959969.091867,52257.166116583,0.073518465134822,-7.7700418551459e-09,0,-6.3434679409026e-06,8.6284074184437e-05,455.76010296655,24424076.255373,54104.478249757,0.072008496127833,3.2022863106745e-09,0,9.333141573608e-07,1.2961243480998e-05,449.61621573107,23540434.556324,52978.244707118,0.072929511854011,-1.0371857138564e-08,0,-3.0159984678878e-06,4.1355224041579e-05
0.331,1293.6810632592,451.90283442916,445.77589162819,455.74538731726,449.63045426602,458.57322801792,452.31852088224,-1157198.2660336,0.045798671741426,-0.09026728202119,-0.0068868827891882,-0.026968718806518,-0.6885316976426,0.84908634386342,5.8637667746953,-69.524453024551,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.9281196284176e-13,-1.3481660445823e-12,-1.0582429297754e-13,-4.091962889382e-13,-1.0702298184664e-11,1.302933404102e-11,466.09068770113,129.5382501909,128.32481789716,130.54051751591,23853425.387538,24424764.064204,24834020.34726,22960292.207331,23539997.190025,23933976.7896,2056378.0912046,924.15136558223,936.03607360469,916.87086790641,928.53758281275,911.58091584025,923.3746993146,0.00071871170181068,422.17133911157,19610479.004428,1541.099924278,0.0025068642853632,0.00017187847701795,0,-0.00028126606614597,0.13148907186561,451.99264615383,23873691.179695,1730.7283568533,0.0023512580405283,-6.2704266312038e-05,0,1.6450262335459e-05,0.027570857135165,455.82953201844,24433332.824346,1753.3926507216,0.0023327409935395,-7.7198459323174e-05,0,-2.1701049348435e-06,0.033106527955364,458.57743267104,24835138.534286,54611.153696788,0.071594819373846,-0.0024258521866088,-3.79034286943e-22,-7.4579406390063e-05,0.033899077565112,452.31746055111,23932835.919052,53476.910245894,0.072521768499547,-0.0029048768395281,3.5574481238309e-19,7.8140523687913e-05,0.040069729278808,449.56083313306,23535697.983392,1716.1592584679,0.0023631963419526,-0.00010690198019554,1.3064796292566e-20,-9.2339250306352e-06,0.045404623741019,445.71239101013,22969809.244623,1692.8182227023,0.0023822831978238,-0.00010687167968067,1.3074968251546e-20,-3.2199246210433e-05,0.046852938112036,415.90449264905,18688866.906452,1497.9653380938,0.0025423376382087,0.00022343444521874,-2.7362827880738e-20,-0.00036580567105721,0.16860279760782,451.91847535332,23854446.391705,53404.114816954,0.072580238810502,1.1181199072217e-08,0,9.0774482571869e-06,0.00012506785996031,445.76160715013,22958984.30552,52257.227848687,0.073518363142835,-2.1943738823911e-08,0,-1.7891223155201e-05,0.00024335738511381,455.76046561106,24425880.965487,54104.502067594,0.072008565687336,-4.698641141363e-09,0,-1.3648491014397e-06,1.895409492161e-05,449.61588262476,23538825.956867,52978.221825471,0.072929451268857,-1.8375452131035e-08,0,-5.3451057015019e-06,7.3291889546107e-05
0.4641,1293.6467550255,451.90297867186,445.77613178424,455.7453387295,449.63054053793,458.57151375009,452.31696220281,-1700973.0170441,0.072036912135158,-0.13305507164586,-0.0010266500162694,-0.018956793759371,-0.73240657542348,0.76595961918722,5.8326027114835,-80.07416876692,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0902202954899e-12,-1.9881129491134e-12,-1.5785234845491e-14,-2.8780749636282e-13,-1.1390707584455e-11,1.1760384248851e-11,543.83979685244,129.47956982942,128.24627161072,130.46714867219,23853987.197297,24424568.448751,24827355.507627,22961258.603209,23540343.131175,23927817.809422,2048663.608202,924.15157770377,936.03645360517,916.87079057762,928.53771848326,911.57839524435,923.37232712041,0.00071869264168085,422.19794238885,19724908.292821,1541.1716887195,0.0025069876480993,0.00027699782534443,0,-0.0004533776905049,0.2119274377566,451.99433023677,23880081.390011,1730.7335003876,0.0023512639546298,-6.0544576858558e-05,0,2.5861162206079e-05,0.028000474248373,455.82991137409,24434451.074025,1753.3940528241,0.0023327415985292,-8.5117695490208e-05,0,-5.9900633993416e-08,0.03648827483553,458.57293033056,24828470.413968,54610.489081842,0.071595056464542,-0.0025804713079394,-4.0319377631277e-22,-7.9334911788434e-05,0.036059620559109,452.31679569295,23926680.848017,53476.936492613,0.072521439155008,-0.0026205019590688,3.2091893474953e-19,7.0486144510512e-05,0.036147238455179,449.56051644957,23534266.099512,1716.158474214,0.0023631947006411,-9.2242537293755e-05,1.127386725969e-20,-6.432118543507e-06,0.03912776325906,445.71509936905,22980103.519671,1692.826543709,0.0023822926951069,-0.00010300352193524,1.2599265054962e-20,-4.7459647398554e-05,0.047605985389496,415.93267529692,18812489.746304,1498.0394201658,0.0025424738793292,0.0003486896784035,-4.2702169296621e-20,-0.00057100987455322,0.2631518189197,451.91896783084,23854953.034138,53404.194681736,0.072580195631821,1.7584633964507e-08,0,1.4277797945026e-05,0.00019671769481206,445.76280971898,22959867.500581,52257.436615539,0.073518228280244,-3.2388991312754e-08,0,-2.6371801328969e-05,0.0003587113269105,455.76035624284,24425670.434298,54104.486923806,0.072008568168553,-7.0624237182421e-10,0,-2.0350785742826e-07,2.826178718071e-06,449.61601023745,23539190.998389,52978.236865074,0.072929456579613,-1.2912303146477e-08,0,-3.7572668220662e-06,5.1519498232474e-05
0.61051,1293.597556641,451.90326691533,445.77650436246,455.74531681676,449.63063686727,458.57004785902,452.31567770209,-2223574.953546,0.12790849765132,-0.18816796206661,0.0077914098681547,-0.027200106291582,-0.54138350600321,0.39413412023876,5.8158685430681,-90.252285395475,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.9365959186299e-12,-2.8127793843604e-12,1.1986152471264e-13,-4.1318338200763e-13,-8.4257178347831e-12,6.0556809332311e-12,620.1712194815,129.42572504891,128.17686598184,130.37633745357,23855114.277585,24424476.430224,24821653.590202,22962756.929518,23540729.646748,23922742.012177,2052347.3528943,924.152005565,936.03704227647,916.87075230424,928.53787019239,911.57623740669,923.37037200476,0.000718665309245,422.23507596149,19886059.432082,1541.2705100936,0.0025071633247026,0.00042008496681206,0,-0.00068776596515265,0.32144357210737,451.99800432644,23893544.385744,1730.7451017254,0.0023512757587669,-2.0837035488509e-05,0,4.5808415967021e-05,0.021403221034249,455.83045710071,24436304.517982,1753.3958796099,0.0023327430262139,-6.0526314354737e-05,0,3.0039724616069e-06,0.025978349384914,458.57037905027,24822770.938962,54610.157300977,0.071595056616844,-0.0019074696684181,-2.9803632863281e-22,-5.8636063464174e-05,0.026655062359541,452.31569014056,23921606.163428,53476.853813734,0.072521256987796,-0.0013484569923934,1.6513835634783e-19,3.6259195868683e-05,0.01860067591624,449.56112955188,23536500.292628,1716.1604254676,0.0023631966361906,-4.7366348574913e-05,5.7864643664023e-21,-9.5798672475077e-06,0.020449168273368,445.71930195228,22993686.951333,1692.8414448806,0.0023823018655124,-5.4350356428205e-05,6.6417431188056e-21,-6.7237723275141e-05,0.036291515881551,415.97243527267,18988113.770107,1498.142750882,0.002542669094112,0.00051339868825868,-6.2873205388269e-20,-0.00084100074607475,0.38751504160374,451.92030266253,23855968.257905,53404.419938871,0.072580053220675,3.1210161186491e-08,0,2.5351607102602e-05,0.00034929192235234,445.76503521505,22961255.181956,52257.829301257,0.073517960967747,-4.586337152609e-08,0,-3.7295351443569e-05,0.00050729616480795,455.76031440686,24425561.287271,54104.481813458,0.072008567106369,5.3018799031958e-09,0,1.5442604861075e-06,2.1445636950681e-05,449.61614363178,23539560.337612,52978.252891771,0.072929461258779,-1.8523517823075e-08,0,-5.391058744213e-06,7.3921985356759e-05
0.771561,1293.5400326986,451.90389845206,445.77708579262,455.7454660123,449.63073446718,458.57000347003,452.31558551899,-2709718.4916549,0.23346068709702,-0.30364036215828,0.044962374642616,-0.073642117330487,0.033099803219,-0.45693925112184,5.7935590136928,-99.566911315714,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.5341561425644e-12,-4.5381815566125e-12,6.9154990702787e-13,-1.1184307040484e-12,5.1504210270079e-13,-7.0192849699087e-12,690.9659282255,129.44575239355,128.20324155494,130.40173884916,23857589.32313,24425052.064499,24821470.45142,22965093.891632,23541123.428176,23922383.737255,2054315.2665706,924.15294808271,936.03795977404,916.87096735058,928.53802586903,911.57616274462,923.37023709878,0.00071863335149923,422.28423478027,20100894.278224,1541.3999654186,0.0025073995238658,0.0006121099299207,0,-0.0010025216233202,0.46846076889207,451.92793042226,23919324.668385,1730.2991369612,0.0023516995481561,9.2599037456775e-05,0,8.3447878001476e-05,0.053005085664729,455.81957408699,24445141.81404,1753.32405521,0.0023328188459781,2.0052559882282e-05,0,1.6060390955745e-05,0.011012972263386,458.57033970126,24822592.206241,54610.154279676,0.07159505027384,0.00011658283115994,1.8215311654668e-23,3.5829306517604e-06,0.0016291332246764,452.3071936755,23921251.758742,53475.272699124,0.072522594177596,0.001563253477721,-1.9144333381201e-19,-4.2010884375769e-05,0.021563181708576,449.54891985105,23547142.86062,1716.076906998,0.0023632853931659,4.8487107487743e-05,-5.9386804609576e-21,-2.6560229098537e-05,0.023393335404199,445.64721568456,23021364.935342,1692.3686804234,0.0023827516836458,5.4413237733033e-05,-6.6758194596722e-21,-0.0001087417120503,0.051031708627641,416.02770146324,19233518.899615,1498.2851875178,0.0025429435946012,0.0007353338391878,-9.0052421895797e-20,-0.0012050664568209,0.55514462291525,451.92414906675,23858231.151138,53405.085291165,0.072579595892062,5.695647570041e-08,0,4.6272021931727e-05,0.00063753533506222,445.76973492053,22963361.224394,52258.679727465,0.073517337230291,-7.4060478819309e-08,0,-6.0182340470058e-05,0.00081861487788913,455.76061144778,24426062.097113,54104.524636771,0.072008555377683,3.0622695808781e-08,0,8.9115730289245e-06,0.00012375787288285,449.61654786155,23539860.685496,52978.32190834,0.072929417091654,-5.0157035632981e-08,0,-1.4595828517841e-05,0.00020013754777366
0.9487171,1293.4730220051,451.90509013257,445.77824651403,455.74586678732,449.63111795615,458.57336233071,452.31886419274,-3138345.2928052,0.43404623164772,-0.52623738881007,0.15303244370483,-0.19059821065348,1.2807526800817,-2.090825196728,5.769274797511,-107.61713419221,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.5705329143282e-12,-7.8649630709646e-12,2.3536748157883e-12,-2.8946115514491e-12,1.9928548062947e-11,-3.2117753796129e-11,753.41253780553,129.44769991512,128.20650739339,130.40311958748,23862257.169661,24426606.700666,24834491.744222,22969748.310499,23542655.547221,23935395.510218,2056241.9036918,924.1547243517,936.03978140545,916.87155248428,928.53862383141,911.58106814822,923.37527786109,0.00071859612333615,422.34527847747,20370345.190426,1541.5582664413,0.0025076993291198,0.0008619501740723,0,-0.0014123937629073,0.65982159546321,451.93669726727,23968276.282405,1730.3134673989,0.0023517663570199,0.00032865765411241,0,0.00015490831716782,0.1544945829549,455.82367726642,24470680.810385,1753.3288424898,0.0023328560023781,0.0001984148607842,0,5.4139065426198e-05,0.088161640083332,458.57941002755,24835621.415643,54611.502789142,0.071594544396772,0.0045125646168595,7.0502485402295e-22,0.00013854575744095,0.063059147665293,452.29984934352,23934271.884766,53473.580034916,0.072524693989639,0.0071538154268297,-8.7608971302603e-19,-0.00019199991920794,0.098675238658223,449.55504876897,23574444.589973,1716.0924174031,0.0023633162103595,0.00022967693285287,-2.8106848219406e-20,-6.9052078246609e-05,0.10148139021096,445.6585066384,23074827.429775,1692.3946103127,0.0023828158336321,0.00025949919949614,-3.1787822851571e-20,-0.00018864796062017,0.13464060441904,416.10585347392,19582344.454244,1498.4850414956,0.0025433361262194,0.001056535580059,-1.2938829094659e-19,-0.0017325198816562,0.79787295832999,451.93424104364,23862495.379814,53406.872029522,0.072578277421151,1.0589868053833e-07,0,8.6027556316612e-05,0.0011853081190845,445.78047777996,22967570.914436,52260.639150546,0.073515868067316,-1.2840539817017e-07,0,-0.00010430144529819,0.0014187620588596,455.76276530975,24427398.286065,54104.889896803,0.072008308999188,1.0423486607751e-07,0,3.0331022587955e-05,0.00042121808044806,449.61912039098,23541158.243124,52978.776459646,0.072929092273783,-1.298143003287e-07,0,-3.7776376932123e-05,0.00051799081545976
1.14358881,1293.3965990666,451.90737537797,445.7804861843,455.74691972781,449.63215117545,458.58394821383,452.32922287145,-3485594.9943304,0.77244899536025,-0.8998764796715,0.37956106459219,-0.43033332018945,3.5520090949841,-4.9199211679111,5.7438605885287,-113.95297219051,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.1693435887854e-11,-1.3449482764736e-11,5.8378905953703e-12,-6.5356348126798e-12,5.5272255795825e-11,-7.5580228000192e-11,804.09287908426,129.44492388553,128.20294160746,130.39407992146,23871189.262656,24430696.444602,24875544.665994,22978699.543509,23546769.87634,23976510.758181,2058420.2229524,924.15811321553,936.04326913006,916.8730945301,928.54022255606,911.59654070945,923.39120836773,0.00071855366614811,422.41323976248,20675361.7589,1541.7298260608,0.0025080453692365,0.0011613283160455,0,-0.0019040555607215,0.88924687868657,451.95772872825,24051874.749731,1730.3748087326,0.0023518489127807,0.00074012453604358,0,0.00027533162423115,0.33576914953754,455.83734147701,24524991.383262,1753.3685566121,0.0023329097412217,0.00052712434594199,0,0.00013400263306239,0.23313821523248,458.59236815604,24876688.319839,54612.905826514,0.071595390233016,0.012515723511467,1.9552334711341e-21,0.00038366059190654,0.17489397726653,452.30743265506,23975401.288671,53473.99383191,0.072526391176546,0.016835765125091,-2.061786585081e-18,-0.00045085073830592,0.23221617005046,449.56901363922,23631347.057501,1716.1320837864,0.0023633741763539,0.00053742663552731,-6.5765479979891e-20,-0.00015584967355206,0.23676663262867,445.68087295531,23165654.437336,1692.4585861956,0.0023829077850733,0.00061005975212703,-7.471225519016e-20,-0.00032265861381317,0.28961737447739,416.22026441708,20095641.83331,1498.7755705208,0.0025439170743422,0.0015579150674494,-1.9078957073435e-19,-0.0025571492600875,1.1770614115976,451.95576678259,23870746.683074,53410.703550741,0.072575405544765,1.8853897072979e-07,0,0.00015309667655671,0.0021094858719785,445.80159795699,22975775.403841,52264.49292388,0.073512974789384,-2.1968506336121e-07,0,-0.00017835502118479,0.0024261724816874,455.77230040139,24431030.376184,54106.561316168,0.072007057831327,2.5851037688052e-07,0,7.5228418315549e-05,0.00104474290083,449.62899857568,23544791.444156,52980.555531023,0.072927748914512,-2.9307714495934e-07,0,-8.5291142473097e-05,0.0011695362502818
1.357947691,1293.3116776743,451.91159190734,445.7846167369,455.74935056736,449.63452675815,458.60780991586,452.35256113146,-3728241.8941994,1.2744331629283,-1.4884264874706,0.78216609456168,-0.86686817259852,7.0612671679017,-9.3770605942382,5.7184741342441,-118.16922676001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.9292613280139e-11,-2.2245988204359e-11,1.2030167579677e-11,-1.3165405219167e-11,1.0988553011565e-10,-1.4405928626951e-10,839.60608237438,129.44355892589,128.20292002935,130.38165904974,23887604.920214,24440118.5875,24968114.376104,22995124.612116,23556192.168014,24069166.107031,2060627.7977047,924.16430724946,936.04962502085,916.8766370285,928.5438644012,911.6314434104,923.42711727006,0.00071850648759685,422.47191584105,20949327.586786,1541.8678053142,0.0025083701395957,0.0014581786896433,0,-0.0023921278537175,1.1168719662778,451.98907671425,24178996.330425,1730.4644067351,0.00235197772741,0.0013630170009936,0,0.00045374195757486,0.61078698335984,455.86185333288,24623622.243879,1753.4389675627,0.0023330088766051,0.0010454144114425,0,0.00027601950898667,0.46345264393926,458.61550842744,24969279.357377,54614.963554743,0.071598245616758,0.024882722665721,3.8867035597955e-21,0.00076092196158041,0.34769503576851,452.32988124081,24068078.361623,53475.931223103,0.072529355608953,0.032093849473847,-3.930363001215e-18,-0.00085645141875747,0.44265214731949,449.59458959123,23736849.549057,1716.2037715232,0.0023634833035501,0.0010130690016585,-1.239786232286e-19,-0.00031347968883566,0.44868578867811,445.71609960039,23311015.939979,1692.5575645123,0.0023830579685601,0.0011607002760078,-1.4213556902592e-19,-0.00053359083202869,0.53606574942373,416.3841588132,20836853.743721,1499.1871649707,0.002544763462977,0.0023275493944011,-2.8504259437862e-19,-0.0038260808124249,1.7598629982379,451.99160958349,23886152.486971,53417.041871578,0.072570742265228,3.1130710177834e-07,0,0.00025258312378108,0.0034805116736975,445.83665813257,22991024.122757,52270.847775379,0.073508289513791,-3.6361369080333e-07,0,-0.00029499754746494,0.0040131225132705,455.79737810971,24439639.119779,54110.979436868,0.07200370111824,5.3264805642976e-07,0,0.00015502173154477,0.002152981641395,449.65346576496,23553337.572674,52984.97310866,0.072924389545291,-5.9031102186119e-07,0,-0.00017180868135069,0.0023559977194566
