time,Reynolds_Number,T_fracture1_in,T_fracture1_out,T_fracture2_in,T_fracture2_out,T_fracture3_in,T_fracture3_out,injection_pressure,m_dot_fracture1_in,m_dot_fracture1_out,m_dot_fracture2_in,m_dot_fracture2_out,m_dot_fracture3_in,m_dot_fracture3_out,m_dot_inlet,m_dot_outlet,mu_fracture1_in,mu_fracture1_out,mu_fracture2_in,mu_fracture2_out,mu_fracture3_in,mu_fracture3_out,permeability_fracture1_in,permeability_fracture1_out,permeability_fracture2_in,permeability_fracture2_out,permeability_fracture3_in,permeability_fracture3_out,pressure_drop_PSI,pressure_drop_fracture1,pressure_drop_fracture2,pressure_drop_fracture3,pressure_in_fracture1,pressure_in_fracture2,pressure_in_fracture3,pressure_out_fracture1,pressure_out_fracture2,pressure_out_fracture3,production_pressure,rho_fracture1_in,rho_fracture1_out,rho_fracture2_in,rho_fracture2_out,rho_fracture3_in,rho_fracture3_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct4:T,jct4:p,jct4:rhoEV,jct4:rhoV,jct4:rhouV,jct4:rhovV,jct4:rhowV,jct4:vel,jct5:T,jct5:p,jct5:rhoEV,jct5:rhoV,jct5:rhouV,jct5:rhovV,jct5:rhowV,jct5:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture1_perf1:T,jct_fracture1_perf1:p,jct_fracture1_perf1:rhoEV,jct_fracture1_perf1:rhoV,jct_fracture1_perf1:rhouV,jct_fracture1_perf1:rhovV,jct_fracture1_perf1:rhowV,jct_fracture1_perf1:vel,jct_fracture1_perf2:T,jct_fracture1_perf2:p,jct_fracture1_perf2:rhoEV,jct_fracture1_perf2:rhoV,jct_fracture1_perf2:rhouV,jct_fracture1_perf2:rhovV,jct_fracture1_perf2:rhowV,jct_fracture1_perf2:vel,jct_fracture2_perf1:T,jct_fracture2_perf1:p,jct_fracture2_perf1:rhoEV,jct_fracture2_perf1:rhoV,jct_fracture2_perf1:rhouV,jct_fracture2_perf1:rhovV,jct_fracture2_perf1:rhowV,jct_fracture2_perf1:vel,jct_fracture2_perf2:T,jct_fracture2_perf2:p,jct_fracture2_perf2:rhoEV,jct_fracture2_perf2:rhoV,jct_fracture2_perf2:rhouV,jct_fracture2_perf2:rhovV,jct_fracture2_perf2:rhowV,jct_fracture2_perf2:vel
0,0,451.90602820825,445.77280032058,455.74963500071,449.62662816903,458.58126180584,452.31687936551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.44714285714,19456240.594524,1543.1614114884,0.0025048486543138,0,0,0,0,451.98429542429,23877754.34345,1730.674429786,0.0023513108126421,0,0,0,0,455.82787621136,24453112.623381,1753.3674819909,0.0023327945081026,0,0,0,0,458.59700146022,24867632.111423,54613.960293579,0.071594034251105,0,0,0,0,452.30113971114,23925183.809353,53474.043617191,0.072523843382826,0,0,0,0,449.54838695839,23513115.174233,1716.1011843255,0.0023632096273974,0,0,0,0,445.69453310453,22936219.085064,1692.7348028575,0.0023823004225633,0,0,0,0,416.16142857143,18515311.2997,1499.9750757345,0.0025403351374481,0,0,0,0,451.92143832857,23868345.057557,53404.328945311,0.072580748204884,0,0,0,0,445.75739020026,22945628.370957,52256.759363586,0.073518098762648,0,0,0,0,455.76501943999,24443703.386043,54104.916604904,0.072009098959906,0,0,0,0,449.61124372976,23522524.411572,52977.750835474,0.072929042189623,0,0,0,0
0.1,1293.8194989766,451.9026872916,445.77568771645,455.74537930042,449.63038838628,458.57568565157,452.32075470919,-229333.78354502,0.048882716746493,0.013955829153909,0.029292370796497,0.015468198341065,-0.10797530838178,0.55177477823861,2.7814561191598,-46.457079195554,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.3925596124748e-13,2.0837505080485e-13,4.4998295688476e-13,2.3463349537866e-13,-1.6769611277134e-12,8.4601441992015e-12,309.5596099058,129.57497114568,128.36061811046,130.64661830763,23852856.632273,24424743.007689,24843579.091991,22959470.270452,23539729.300174,23942803.996447,1905000.7350349,924.15115311144,936.03574968226,916.87086518893,928.53747583684,911.584532801,923.37809940373,0.00071878861054255,422.15383005545,19484888.897552,1541.1021983759,0.0025066594641039,3.9315515771709e-05,0,-6.4320443887225e-05,0.03007370718165,451.99197890635,23873861.298733,1730.7241702225,0.0023512619022111,-2.3269532968004e-05,0,1.7444325817969e-05,0.012368772067198,455.83102490866,24441345.627339,1753.3953761795,0.0023327515995136,-2.2334763979623e-05,0,1.0421963143876e-05,0.010565498404252,458.58911852053,24844680.72782,54613.059943166,0.071593661581056,-0.00038043474729946,-5.9440642077341e-23,-1.1690715096032e-05,0.0053163132553673,452.31186988039,23941681.784105,53475.647601447,0.07252329141504,-0.0018876955134166,2.3117602630852e-19,5.0769485715809e-05,0.026038229576608,449.55776544036,23526096.679128,1716.1482096829,0.0023631902997556,-4.5223708479786e-05,5.5308966192971e-21,5.5528740037839e-06,0.019280437520514,445.70526094666,22946097.31039,1692.7934929215,0.0023822660868007,-3.1476608276965e-05,3.8530929672612e-21,4.9263900079483e-06,0.013373732547695,415.88080773238,18549778.389582,1497.9392746515,0.0025421352850107,5.499942885112e-05,-6.7354877142114e-21,-9.0015743956143e-05,0.041495923814651,451.91794846497,23853858.351122,53404.030500915,0.07258028174557,1.188419424926e-08,0,9.6881849755989e-06,0.00013348242844445,445.76087350707,22958382.312261,52257.102110777,0.073518440876648,3.3932221119564e-09,0,2.7664398939477e-06,3.7629225293211e-05,455.7605075259,24425770.801518,54104.51242364,0.072008551321334,1.9954271278235e-08,0,5.8052273395342e-06,8.0619058809733e-05,449.61564028374,23538657.894482,52978.180149394,0.072929478602707,1.0535198530988e-08,0,3.0654097178723e-06,4.2032767547957e-05
0.21,1293.6807377476,451.9023719035,445.77611058869,455.74493005556,449.6308557689,458.57411039154,452.32040463358,-756506.9926033,0.048695338616375,-0.032004549851398,0.0047078523316516,-0.015217902629209,-0.43479507739228,0.78660240233622,2.9283949974429,-59.29155509747,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.3885523361642e-13,-4.7943940703943e-13,7.2617927440685e-14,-2.3178423813513e-13,-6.7885225672585e-12,1.2124461027107e-11,416.23935171522,129.14835672656,127.83584416499,129.95924310087,23851607.097768,24422979.933979,24837450.025687,22961162.133506,23541584.40891,23941414.206792,2113357.1238022,924.15067023069,936.03640983906,916.87019101192,928.5381935607,911.58221246861,923.37756076183,0.00071871152097088,422.15149645219,19534323.204206,1541.0373692098,0.0025067948679408,9.6093533149611e-05,0,-0.0001572268297619,0.073506920706205,451.99244271518,23872482.468913,1730.72808238,0.0023512563230878,-4.6949354254413e-05,0,1.7446308778454e-05,0.021301838067175,455.82982733163,24434052.628878,1753.3938576826,0.0023327411213222,-5.1178439393458e-05,0,1.8189566017093e-06,0.021953037528726,458.5830191092,24838571.744453,54612.091330638,0.0715941870495,-0.0015318438527713,-2.3934513642267e-22,-4.708668821129e-05,0.021406310117851,452.31667755442,23940271.68684,53476.581724157,0.072522420692279,-0.0026911094157501,3.2956585363347e-19,7.238686047685e-05,0.037120696795906,449.56060301634,23534770.544935,1716.1585968633,0.0023631954102798,-9.0787285260086e-05,1.1096499420689e-20,-5.1723050515496e-06,0.038479468511809,445.70940492533,22957953.680867,1692.8094683698,0.0023822715489034,-7.4848660633588e-05,9.1588503721714e-21,-1.1449216914721e-05,0.031784479634385,415.88379498614,18605409.975675,1497.9034230778,0.0025422558715262,0.00012882322461671,-1.5776295645738e-20,-0.00021087049001339,0.097199827700932,451.9178284487,23852624.514936,53404.038297649,0.072580213554983,1.1861396047089e-08,0,9.6516638129013e-06,0.00013297937039147,445.76141787316,22959969.091862,52257.166116583,0.073518465134821,-7.7703760394548e-09,0,-6.3434679185956e-06,8.6284073886585e-05,455.76010296655,24424076.255372,54104.478249756,0.072008496127833,3.2017325216167e-09,0,9.3331407314584e-07,1.2961242285106e-05,449.61621573107,23540434.556323,52978.244707118,0.072929511854011,-1.037326365475e-08,0,-3.0159984369369e-06,4.1355223683514e-05
0.331,1293.6810632592,451.90283442915,445.77589162818,455.74538731726,449.63045426602,458.57322801791,452.31852088223,-1308182.5269771,0.045798660556449,-0.090267282097576,-0.0068868864356837,-0.026968718918319,-0.68853171791039,0.84908634289339,2.8574292277611,-69.524453024551,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.9281179364767e-13,-1.3481660457326e-12,-1.0582434901023e-13,-4.0919629063611e-13,-1.0702298499853e-11,1.3029334026321e-11,487.98914293984,129.53825019,128.32481789667,130.54051751404,23853425.387497,24424764.064189,24834020.347188,22960292.207296,23539997.190014,23933976.789541,2056378.0912046,924.15136558221,936.03607360468,916.8708679064,928.53758281275,911.58091584022,923.37469931457,0.00071871170181068,422.17133859205,19610476.803536,1541.0999228437,0.0025068642830369,0.00017187627581714,0,-0.00028126246285054,0.13148738763529,451.99264615318,23873691.177174,1730.7283568513,0.0023512580405259,-6.2704274803058e-05,0,1.6450258328031e-05,0.027570860195752,455.82953201821,24433332.823561,1753.3926507209,0.0023327409935389,-7.7198462916512e-05,0,-2.1701061696734e-06,0.033106529510032,458.57743267095,24835138.534213,54611.153696773,0.071594819373855,-0.002425852257407,-3.7903424099677e-22,-7.4579408565721e-05,0.033899078554447,452.31746055109,23932835.918992,53476.910245892,0.072521768499546,-0.0029048768361901,3.5574481297587e-19,7.8140523621641e-05,0.040069729232774,449.56083313305,23535697.983363,1716.1592584679,0.0023631963419526,-0.00010690198012277,1.3064800998288e-20,-9.233925001665e-06,0.045404623709286,445.71239101013,22969809.244605,1692.8182227023,0.0023822831978238,-0.00010687167967097,1.307496870933e-20,-3.2199246237309e-05,0.046852938111391,415.90449264905,18688866.906452,1497.9653380938,0.0025423376382087,0.00022343444521961,-2.7362828650859e-20,-0.00036580567105721,0.168602797608,451.91847535324,23854446.391685,53404.11481694,0.072580238810512,1.1181779325896e-08,0,9.0774460399549e-06,0.00012506782942146,445.76160715012,22958984.305484,52257.227848686,0.073518363142833,-2.1944155676966e-08,0,-1.7891223146532e-05,0.00024335738500286,455.760465611,24425880.965481,54104.502067584,0.072008565687345,-4.6993932545502e-09,0,-1.3648498317698e-06,1.8954105099774e-05,449.61588262476,23538825.956856,52978.22182547,0.072929451268857,-1.8377951357784e-08,0,-5.3451056768611e-06,7.3291889326057e-05
0.4641,1293.6467550255,451.90297867177,445.77613178416,455.74533872947,449.6305405379,458.57151374992,452.31696220267,-1850236.0517006,0.072036812618307,-0.13305507232458,-0.001026681124787,-0.018956793072202,-0.73240675907326,0.76595961014833,2.8343265009298,-80.07416876692,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0902187894547e-12,-1.9881129593857e-12,-1.5785713154147e-14,-2.8780748593593e-13,-1.1390710442139e-11,1.17603841116e-11,565.48860887295,129.47956982091,128.24627160809,130.46714865524,23853987.196917,24424568.448628,24827355.506952,22961258.602887,23540343.131069,23927817.808864,2048663.608202,924.15157770363,936.03645360505,916.87079057757,928.53771848322,911.5783952441,923.37232712019,0.00071869264168085,422.19793867161,19724892.497424,1541.1716784986,0.0025069876313391,0.00027698203610665,0,-0.00045335183356817,0.21191535432978,451.99433023092,23880081.367601,1730.7335003699,0.0023512639546087,-6.0544652601192e-05,0,2.5861126609974e-05,0.028000497926109,455.82991137206,24434451.06696,1753.3940528174,0.0023327415985235,-8.5117728110849e-05,0,-5.991171746151e-08,0.036488288822781,458.57293033021,24828470.413293,54610.489081794,0.07159505646455,-0.0025804719566241,-4.0319380409131e-22,-7.9334931721831e-05,0.03605962962385,452.3167956928,23926680.847459,53476.9364926,0.072521439154991,-0.0026205019281243,3.209189314184e-19,7.0486143655912e-05,0.03614723802833,449.5605164495,23534266.099236,1716.1584742138,0.0023631947006408,-9.2242536610614e-05,1.1273874874311e-20,-6.4321182692409e-06,0.039127762962616,445.71509936901,22980103.519501,1692.8265437089,0.0023822926951067,-0.00010300352183091,1.2599264809606e-20,-4.7459647639568e-05,0.047605985392063,415.93267529692,18812489.746304,1498.0394201658,0.0025424738793292,0.00034868967840328,-4.270217083349e-20,-0.00057100987455433,0.26315181892003,451.91896782988,23854953.033958,53404.194681562,0.072580195631962,1.7585044112474e-08,0,1.4277778229444e-05,0.00019671742318025,445.76280971891,22959867.500258,52257.436615533,0.073518228280232,-3.2389782319561e-08,0,-2.6371801439987e-05,0.00035871132843386,455.7603562422,24425670.434237,54104.486923689,0.07200856816865,-7.0710463675945e-10,0,-2.0351400854172e-07,2.8262641810982e-06,449.61601023742,23539190.998285,52978.236865071,0.07292945657961,-1.2915129407242e-08,0,-3.7572666597908e-06,5.1519496140583e-05
0.61051,1293.597556641,451.90326691418,445.7765043615,455.74531681637,449.63063686694,458.5700478568,452.31567770025,-2372134.7958713,0.12790738052541,-0.18816796940372,0.0077910478593034,-0.027200095851348,-0.54138576688973,0.39413400222789,2.8159057371145,-90.252285395475,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.9365790061811e-12,-2.8127794960301e-12,1.1985595566642e-13,-4.1318322350861e-13,-8.4257530345836e-12,6.0556791293398e-12,641.71804189266,129.42572495742,128.17686595293,130.37633725398,23855114.27311,24424476.428718,24821653.581594,22962756.925674,23540729.645441,23922742.004945,2052347.3528943,924.15200556331,936.03704227498,916.87075230367,928.53787019188,911.57623740345,923.37037200199,0.000718665309245,422.23504926915,19885945.902289,1541.2704367571,0.0025071632041096,0.00041997155932672,0,-0.00068758014318937,0.32135675841317,451.99800425509,23893544.133704,1730.7451014927,0.0023512757585593,-2.0837897979362e-05,0,4.5808015977229e-05,0.021403218072383,455.83045707978,24436304.435712,1753.3958795485,0.0023327430261336,-6.0526705008128e-05,0,3.0038435107715e-06,0.02597851390511,458.57037904784,24822770.930345,54610.157300737,0.07159505661662,-0.0019074776347556,-2.9803747555302e-22,-5.8636308431259e-05,0.026655173681598,452.31569013876,23921606.15619,53476.853813574,0.072521256987573,-0.0013484565886548,1.6513830605553e-19,3.6259185037775e-05,0.018600670347119,449.56112955095,23536500.288973,1716.1604254648,0.0023631966361871,-4.7366339326525e-05,5.7864750836104e-21,-9.5798634571712e-06,0.020449164119605,445.71930195188,22993686.9491,1692.84144488,0.0023823018655094,-5.4350354601671e-05,6.641746235337e-21,-6.7237725874788e-05,0.036291516248265,415.97243527267,18988113.770103,1498.142750882,0.002542669094112,0.00051339868826138,-6.2873206480359e-20,-0.00084100074608206,0.38751504160675,451.92030264472,23855968.25568,53404.419935589,0.072580053223377,3.1209688419964e-08,0,2.5351385686279e-05,0.00034928887168386,445.76503521422,22961255.178093,52257.829301197,0.073517960967606,-4.5864268711308e-08,0,-3.7295352919324e-05,0.0005072961848973,455.76031440529,24425561.2865,54104.481813187,0.072008567106563,5.2996436522205e-09,0,1.5441886268431e-06,2.1444638923303e-05,449.61614363143,23539560.336324,52978.252891736,0.072929461258745,-1.8525954560857e-08,0,-5.3910566563754e-06,7.3921956843595e-05
0.771561,1293.5400326986,451.90389843827,445.77708578076,455.74546600737,449.63073446288,458.57000343977,452.31558549334,-2857401.1846957,0.23344827611022,-0.30364043177268,0.04495813084842,-0.073641954951002,0.033070994467227,-0.45694091763291,2.7934831026251,-99.566911315715,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.5339682888636e-12,-4.5381826295674e-12,6.9148463641925e-13,-1.1184282405882e-12,5.1459383981505e-13,-7.0193106964449e-12,712.38553065876,129.44575146895,128.20324125112,130.4017365068,23857589.269383,24425052.04535,24821470.334234,22965093.84426,23541123.411122,23922383.636219,2054315.2665706,924.1529480624,936.03795975559,916.87096734337,928.53802586245,911.57616270054,923.37023706002,0.00071863335149923,422.28407146842,20100198.566076,1541.3995174047,0.0025073987835085,0.00061141565655623,0,-0.0010013831917188,0.46792910818624,451.92793010574,23919321.865159,1730.2991372681,0.0023516995433649,9.2589220875717e-05,0,8.3443435545011e-05,0.053000720295084,455.81957442668,24445140.850758,1753.3240579829,0.0023328188420461,2.0047766057226e-05,0,1.6058884337533e-05,0.011010964647941,458.57033932473,24822592.08894,54610.15421381,0.071595050324432,0.00011648133155628,1.8199603467125e-23,3.5798117364376e-06,0.001627714864135,452.30719363129,23921251.657642,53475.272693325,0.072522594177524,0.0015632591793242,-1.9144403333868e-19,-4.2011037532627e-05,0.021563260355258,449.54891983643,23547142.807688,1716.0769069512,0.0023632853931205,4.8487245509841e-05,-5.9386824015759e-21,-2.656017117019e-05,0.023393374849961,445.64721567592,23021364.903255,1692.3686803963,0.0023827516836173,5.4413274503103e-05,-6.6758191254428e-21,-0.00010874173668924,0.051031724781271,416.02770146321,19233518.899519,1498.2851875178,0.0025429435946011,0.00073533383928153,-9.0052423972169e-20,-0.0012050664569804,0.55514462298801,451.92414874909,23858231.12238,53405.085232334,0.072579595941041,5.6952158081052e-08,0,4.6269562075641e-05,0.000637501442744,445.76973491045,22963361.176852,52258.679726746,0.073517337228538,-7.4061278733812e-08,0,-6.0182354268561e-05,0.00081861506561237,455.76061141304,24426062.086544,54104.524630619,0.072008555382428,3.0618002228584e-08,0,8.9107319277148e-06,0.00012374619214638,449.61654785581,23539860.668755,52978.32190767,0.072929417091393,-5.015799659573e-08,0,-1.4595796376281e-05,0.00020013710710078
0.9487171,1293.4730220051,451.9050899907,445.77824638946,455.74586673328,449.63111790787,458.57336197231,452.31886388121,-3285060.4747133,0.43393158224576,-0.52623779269155,0.15299090996453,-0.19059603904497,1.2804404745629,-2.0908457161382,2.7692862271383,-107.61713419221,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.5687977531172e-12,-7.8649695691193e-12,2.3530360652094e-12,-2.8945786303877e-12,1.9923693645619e-11,-3.2118074655985e-11,774.69181435919,129.44769233994,128.20650478518,130.40309669222,23862256.619689,24426606.491228,24834490.359498,22969747.812757,23542655.355765,23935394.283351,2056241.9036922,924.1547241454,936.03978121158,916.87155240556,928.53862375744,911.58106762897,923.37527739067,0.00071859612333615,422.34449249416,20366989.300018,1541.5561152336,0.0025076957483756,0.00085860614509959,0,-0.0014069051461603,0.65725959314987,451.93669056142,23968250.349625,1730.3134472846,0.0023517663323552,0.00032856383532456,0,0.00015486731774222,0.15445106636938,455.82367486407,24470671.366273,1753.3288354322,0.0023328559931675,0.00019836499813528,0,5.4124342524074e-05,0.088139358875964,458.57940907597,24835620.029723,54611.502648058,0.071594544448515,0.0045114645750267,7.0485300591408e-22,0.00013851201328941,0.063043775508956,452.29984900801,23934270.657194,53473.580002192,0.072524693956488,0.0071538856405087,-8.76098311526e-19,-0.00019200180061342,0.098676207185606,449.55504859589,23574443.918751,1716.0924168848,0.0023633162097196,0.0002296787391317,-2.8107054768727e-20,-6.9051303683005e-05,0.1014820278107,445.65850653573,23074827.020494,1692.3946100131,0.0023828158332278,0.0002594998104844,-3.1787892099132e-20,-0.00018864810245485,0.13464084684418,416.1058534734,19582344.452009,1498.4850414941,0.002543336126217,0.0010565355822751,-1.293882924076e-19,-0.001732519885299,0.79787296000724,451.93423681895,23862495.060699,53406.87124559,0.072578278076992,1.0586916199644e-07,0,8.6004833278839e-05,0.0011849950249348,445.78047766963,22967570.415599,52260.639142127,0.073515868049662,-1.2840615102187e-07,0,-0.00010430152535882,0.0014187631482373,455.76276438852,24427398.16061,54104.889729938,0.07200830913592,1.0420354902282e-07,0,3.0322790641317e-05,0.0004211037594295,449.61912029609,23541158.055926,52978.77644636,0.072929092275836,-1.2981314495786e-07,0,-3.7775946496442e-05,0.00051798491331345
1.14358881,1293.3965990666,451.90737422249,445.78048515554,455.74691925738,449.63215074703,458.58394485997,452.32921988211,-3631198.5090356,0.77163277178083,-0.89987610299132,0.37924690138392,-0.43031045945462,3.5493719346388,-4.9201212321351,2.743847189131,-113.95297219055,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.1681084017708e-11,-1.3449482005873e-11,5.8330593343846e-12,-6.5352884794057e-12,5.5231292285316e-11,-7.5583401170382e-11,825.21092165,129.44487722617,128.20292480094,130.39390844323,23871184.830279,24430694.630415,24875531.712314,22978695.432837,23546768.17803,23976498.986799,2058420.2229519,924.15811157779,936.04326752891,916.87309385281,928.54022190013,911.59653585451,923.39120385512,0.00071855366614811,422.41035070051,20662986.954228,1541.7219470442,0.0025080321148463,0.0011490223392972,0,-0.0018838345215017,0.87981341112587,451.95768138949,24051689.724576,1730.3746681344,0.0023518487341862,0.0007394258861375,0,0.00027504007494385,0.33544753010119,455.83732326415,24524919.761672,1753.3685030564,0.0023329096713455,0.0005267197522758,0,0.00013389148491442,0.23295840128609,458.59236491754,24876675.356624,54612.905537501,0.071595389833032,0.012506430692933,1.9537820371437e-21,0.00038337642058518,0.17476412124517,452.30742965432,23975389.511365,53473.99355885,0.072526390823541,0.016836449869165,-2.0618704392013e-18,-0.00045086900523391,0.23222561584868,449.56901189633,23631340.311641,1716.1320785579,0.0023633741699413,0.00053744532803511,-6.5767747461161e-20,-0.00015584152505221,0.23677326934053,445.6808718926,23165650.240911,1692.4585830621,0.002382907780982,0.00061006733507036,-7.471317907624e-20,-0.00032265845870918,0.28962015755587,416.22026440722,20095641.791676,1498.7755704933,0.0025439170742986,0.0015579151085311,-1.9078957571255e-19,-0.0025571493277225,1.1770614427249,451.95572959231,23870743.894381,53410.69664981,0.072575411319136,1.8833879289205e-07,0,0.00015293490849515,0.0021072567372974,445.80159691993,22975771.291865,52264.492829925,0.073512974664902,-2.1968686419337e-07,0,-0.00017835494660193,0.0024261714712729,455.77228813587,24431029.197278,54106.559082852,0.072007059686279,2.582927245878e-07,0,7.5166152495582e-05,0.0010438781503669,449.62899734347,23544789.790969,52980.55533907,0.072927748996581,-2.9306095975293e-07,0,-8.5286611543442e-05,0.0011694741195488
1.357947691,1293.3116776743,451.91158463068,445.78461022407,455.74934738181,449.63452382652,458.60778581859,452.35253915848,-3872468.2697058,1.2700717541004,-1.4883929699948,0.78037701617884,-0.86668510572924,7.0444122730675,-9.3785571588047,2.7184169705747,-118.16922676204,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.9226620738692e-11,-2.2245523470603e-11,1.2002657937918e-11,-1.3162633060333e-11,1.0962404579595e-10,-1.4408333823628e-10,860.52438742473,129.44334958159,128.20284139886,130.3807042387,23887577.45735,24440106.436787,24968021.279849,22995098.592628,23556180.559439,24069079.593955,2060627.7977023,924.16429734225,936.04961488831,916.87663256226,928.54385992435,911.63140850948,923.42708411457,0.00071850648759685,422.46386793892,20914696.827445,1541.8459859508,0.0025083328379171,0.0014238206690988,0,-0.0023356087598856,1.0905193328996,451.988824219,24178004.504154,1730.4636593453,0.0023519767636166,0.0013590618253853,0,0.00045218637336052,0.6089827851363,455.86175003235,24623212.806396,1753.4386655967,0.0023330084730107,0.0010429240101895,0,0.0002753881072346,0.46235154031483,458.61548670608,24969186.203768,54614.961751083,0.071598242500703,0.02482332055036,3.87742731203e-21,0.00075911422948046,0.34686500797193,452.3298591284,24067991.81095,53475.929205923,0.072529353024664,0.032098973535364,-3.9309905152132e-18,-0.00085658715490172,0.44272283598074,449.59457610881,23736797.545389,1716.203730951,0.0023634832543662,0.0010132168820712,-1.239966603984e-19,-0.00031341447076383,0.44873741588703,445.71609109409,23310982.538474,1692.5575392827,0.0023830579362552,0.0011607694420732,-1.4214403188598e-19,-0.00053357872329628,0.5360900055455,416.38415867374,20836853.15545,1499.1871645804,0.0025447634623629,0.0023275499705097,-2.8504266388633e-19,-0.0038260817637037,1.7598634356885,451.99138811081,23886133.807661,53417.000832358,0.072570776500446,3.1024302352529e-07,0,0.0002517187664361,0.0034685994798681,445.83665016115,22990998.159241,52270.846908291,0.073508288962456,-3.6360850247657e-07,0,-0.00029499090507292,0.0040130321808619,455.79728889646,24439630.586999,54110.963193468,0.072003714611798,5.3142324980034e-07,0,0.00015466715478629,0.0021480567854051,449.65345483855,23553326.327276,52984.971321456,0.072924390516133,-5.9018768362752e-07,0,-0.00017177239945765,0.0023555001576711
