id,p,x,y,z
0,28410902.764509,917.26284699442,0,-2526.9092453865
0.0050251256283182,28413649.563903,917.26285314816,0,-2526.9042202646
0.010050251256182,28413595.553433,917.2628593019,0,-2526.8991951428
0.0150753768845,28413536.289548,917.26286545564,0,-2526.8941700209
0.020100502512363,28413478.26583,917.26287160938,0,-2526.889144899
0.025125628140682,28413419.949349,917.26287776312,0,-2526.8841197772
0.030150753769,28413361.701983,917.26288391686,0,-2526.8790946553
0.035175879396863,28413303.438302,917.2628900706,0,-2526.8740695335
0.040201005025182,28413245.178474,917.26289622434,0,-2526.8690444116
0.045226130653045,28413186.91774,917.26290237808,0,-2526.8640192897
0.050251256281363,28413128.65722,917.26290853182,0,-2526.8589941679
0.055276381909681,28413070.396653,917.26291468556,0,-2526.853969046
0.060301507537545,28413012.136099,917.2629208393,0,-2526.8489439242
0.065326633165863,28412953.875543,917.26292699304,0,-2526.8439188023
0.070351758794181,28412895.61499,917.26293314678,0,-2526.8388936804
0.075376884422045,28412837.354438,917.26293930052,0,-2526.8338685586
0.080402010050363,28412779.093888,917.26294545426,0,-2526.8288434367
0.085427135678226,28412720.83334,917.26295160801,0,-2526.8238183149
0.090452261306545,28412662.572792,917.26295776175,0,-2526.818793193
0.095477386934863,28412604.312247,917.26296391549,0,-2526.8137680711
0.10050251256273,28412546.051703,917.26297006923,0,-2526.8087429493
0.10552763819104,28412487.79116,917.26297622297,0,-2526.8037178274
0.11055276381891,28412429.530619,917.26298237671,0,-2526.7986927056
0.11557788944723,28412371.27008,917.26298853045,0,-2526.7936675837
0.12060301507554,28412313.009542,917.26299468419,0,-2526.7886424618
0.12562814070341,28412254.749007,917.26300083793,0,-2526.78361734
0.13065326633173,28412196.488472,917.26300699167,0,-2526.7785922181
0.13567839195959,28412138.227939,917.26301314541,0,-2526.7735670963
0.14070351758791,28412079.967408,917.26301929915,0,-2526.7685419744
0.14572864321623,28412021.706879,917.26302545289,0,-2526.7635168525
0.15075376884409,28411963.44635,917.26303160663,0,-2526.7584917307
0.15577889447241,28411905.185825,917.26303776037,0,-2526.7534666088
0.16080402010027,28411846.925298,917.26304391411,0,-2526.748441487
0.16582914572859,28411788.664775,917.26305006785,0,-2526.7434163651
0.17085427135691,28411730.404253,917.26305622159,0,-2526.7383912432
0.17587939698477,28411672.143733,917.26306237533,0,-2526.7333661214
0.18090452261309,28411613.883215,917.26306852907,0,-2526.7283409995
0.18592964824095,28411555.622697,917.26307468281,0,-2526.7233158777
0.19095477386927,28411497.362182,917.26308083655,0,-2526.7182907558
0.19597989949759,28411439.101668,917.26308699029,0,-2526.7132656339
0.20100502512545,28411380.841156,917.26309314404,0,-2526.7082405121
0.20603015075377,28411322.580644,917.26309929778,0,-2526.7032153902
0.21105527638209,28411264.320136,917.26310545152,0,-2526.6981902684
0.21608040200995,28411206.059628,917.26311160526,0,-2526.6931651465
0.22110552763827,28411147.799122,917.263117759,0,-2526.6881400246
0.22613065326613,28411089.538617,917.26312391274,0,-2526.6831149028
0.23115577889445,28411031.278115,917.26313006648,0,-2526.6780897809
0.23618090452277,28410973.017613,917.26313622022,0,-2526.6730646591
0.24120603015063,28410914.757113,917.26314237396,0,-2526.6680395372
0.24623115577895,28410856.496615,917.2631485277,0,-2526.6630144153
0.25125628140682,28410798.236118,917.26315468144,0,-2526.6579892935
0.25628140703513,28410739.975624,917.26316083518,0,-2526.6529641716
0.26130653266345,28410681.71513,917.26316698892,0,-2526.6479390498
0.26633165829132,28410623.454638,917.26317314266,0,-2526.6429139279
0.27135678391963,28410565.194148,917.2631792964,0,-2526.637888806
0.2763819095475,28410506.93366,917.26318545014,0,-2526.6328636842
0.28140703517582,28410448.673172,917.26319160388,0,-2526.6278385623
0.28643216080413,28410390.412687,917.26319775762,0,-2526.6228134405
0.291457286432,28410332.152202,917.26320391136,0,-2526.6177883186
0.29648241206032,28410273.891721,917.2632100651,0,-2526.6127631967
0.30150753768818,28410215.631239,917.26321621884,0,-2526.6077380749
0.3065326633165,28410157.37076,917.26322237258,0,-2526.602712953
0.31155778894482,28410099.110283,917.26322852632,0,-2526.5976878312
0.31658291457268,28410040.849807,917.26323468007,0,-2526.5926627093
0.321608040201,28409982.589332,917.26324083381,0,-2526.5876375874
0.32663316582932,28409924.328859,917.26324698755,0,-2526.5826124656
0.33165829145718,28409866.068388,917.26325314129,0,-2526.5775873437
0.3366834170855,28409807.807917,917.26325929503,0,-2526.5725622218
0.34170854271336,28409749.54745,917.26326544877,0,-2526.5675371
0.34673366834168,28409691.286983,917.26327160251,0,-2526.5625119781
0.35175879397,28409633.026518,917.26327775625,0,-2526.5574868563
0.35678391959786,28409574.766055,917.26328390999,0,-2526.5524617344
0.36180904522618,28409516.505593,917.26329006373,0,-2526.5474366125
0.36683417085404,28409458.245133,917.26329621747,0,-2526.5424114907
0.37185929648236,28409399.984674,917.26330237121,0,-2526.5373863688
0.37688442211068,28409341.724216,917.26330852495,0,-2526.532361247
0.38190954773854,28409283.463761,917.26331467869,0,-2526.5273361251
0.38693467336686,28409225.203307,917.26332083243,0,-2526.5223110032
0.39195979899472,28409166.942854,917.26332698617,0,-2526.5172858814
0.39698492462304,28409108.682404,917.26333313991,0,-2526.5122607595
0.40201005025136,28409050.421955,917.26333929365,0,-2526.5072356377
